subject,game,game_name,day,bout_length,cross2,bout_class
sub_1,2,SpaceInvaders,2,6,26,Short
sub_1,2,SpaceInvaders,2,6,26,Short
sub_1,2,SpaceInvaders,2,13,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,14,26,Short
sub_1,2,SpaceInvaders,2,7,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,8,26,Short
sub_1,2,SpaceInvaders,2,1,26,Short
sub_1,2,SpaceInvaders,2,2,26,Short
sub_1,2,SpaceInvaders,2,14,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,25,26,Short
sub_1,2,SpaceInvaders,2,16,26,Short
sub_1,2,SpaceInvaders,2,6,26,Short
sub_1,2,SpaceInvaders,2,8,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,8,26,Short
sub_1,2,SpaceInvaders,2,28,26,Long
sub_1,2,SpaceInvaders,2,5,26,Short
sub_1,2,SpaceInvaders,2,6,26,Short
sub_1,2,SpaceInvaders,2,5,26,Short
sub_1,2,SpaceInvaders,2,11,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,11,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,11,26,Short
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,5,26,Short
sub_1,2,SpaceInvaders,2,5,26,Short
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,2,26,Short
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,5,26,Short
sub_1,2,SpaceInvaders,2,35,26,Long
sub_1,2,SpaceInvaders,2,13,26,Short
sub_1,2,SpaceInvaders,2,6,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,8,26,Short
sub_1,2,SpaceInvaders,2,9,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,5,26,Short
sub_1,2,SpaceInvaders,2,6,26,Short
sub_1,2,SpaceInvaders,2,1,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,8,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,2,26,Short
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,6,26,Short
sub_1,2,SpaceInvaders,2,5,26,Short
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,1,26,Short
sub_1,2,SpaceInvaders,2,7,26,Short
sub_1,2,SpaceInvaders,2,2,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,5,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,14,26,Short
sub_1,2,SpaceInvaders,2,5,26,Short
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,11,26,Short
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,15,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,7,26,Short
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,2,26,Short
sub_1,2,SpaceInvaders,2,5,26,Short
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,6,26,Short
sub_1,2,SpaceInvaders,2,2,26,Short
sub_1,2,SpaceInvaders,2,1,26,Short
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,15,26,Short
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,1,26,Short
sub_1,2,SpaceInvaders,2,19,26,Short
sub_1,2,SpaceInvaders,2,39,26,Long
sub_1,2,SpaceInvaders,2,2,26,Short
sub_1,2,SpaceInvaders,2,1,26,Short
sub_1,2,SpaceInvaders,2,2,26,Short
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,120,26,Long
sub_1,2,SpaceInvaders,2,29,26,Long
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,2,26,Short
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,2,26,Short
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,2,26,Short
sub_1,2,SpaceInvaders,2,1,26,Short
sub_1,2,SpaceInvaders,2,14,26,Short
sub_1,2,SpaceInvaders,2,2,26,Short
sub_1,2,SpaceInvaders,2,2,26,Short
sub_1,2,SpaceInvaders,2,2,26,Short
sub_1,2,SpaceInvaders,2,8,26,Short
sub_1,2,SpaceInvaders,2,2,26,Short
sub_1,2,SpaceInvaders,2,7,26,Short
sub_1,2,SpaceInvaders,2,6,26,Short
sub_1,2,SpaceInvaders,2,13,26,Short
sub_1,2,SpaceInvaders,2,10,26,Short
sub_1,2,SpaceInvaders,2,10,26,Short
sub_1,2,SpaceInvaders,2,111,26,Long
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,14,26,Short
sub_1,2,SpaceInvaders,2,14,26,Short
sub_1,2,SpaceInvaders,2,2,26,Short
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,1,26,Short
sub_1,2,SpaceInvaders,2,20,26,Short
sub_1,2,SpaceInvaders,2,5,26,Short
sub_1,2,SpaceInvaders,2,6,26,Short
sub_1,2,SpaceInvaders,2,6,26,Short
sub_1,2,SpaceInvaders,2,148,26,Long
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,5,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,11,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,5,26,Short
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,2,26,Short
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,18,26,Short
sub_1,2,SpaceInvaders,2,5,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,10,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,2,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,1,26,Short
sub_1,2,SpaceInvaders,2,7,26,Short
sub_1,2,SpaceInvaders,2,8,26,Short
sub_1,2,SpaceInvaders,2,8,26,Short
sub_1,2,SpaceInvaders,2,5,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,8,26,Short
sub_1,2,SpaceInvaders,2,2,26,Short
sub_1,2,SpaceInvaders,2,5,26,Short
sub_1,2,SpaceInvaders,2,8,26,Short
sub_1,2,SpaceInvaders,2,1,26,Short
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,1,26,Short
sub_1,2,SpaceInvaders,2,2,26,Short
sub_1,2,SpaceInvaders,2,2,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,5,26,Short
sub_1,2,SpaceInvaders,2,14,26,Short
sub_1,2,SpaceInvaders,2,6,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,11,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,2,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,2,26,Short
sub_1,2,SpaceInvaders,2,5,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,11,26,Short
sub_1,2,SpaceInvaders,2,5,26,Short
sub_1,2,SpaceInvaders,2,12,26,Short
sub_1,2,SpaceInvaders,2,15,26,Short
sub_1,2,SpaceInvaders,2,7,26,Short
sub_1,2,SpaceInvaders,2,2,26,Short
sub_1,2,SpaceInvaders,2,1,26,Short
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,1,26,Short
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,2,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,22,26,Short
sub_1,2,SpaceInvaders,2,26,26,Long
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,1,26,Short
sub_1,2,SpaceInvaders,2,14,26,Short
sub_1,2,SpaceInvaders,2,2,26,Short
sub_1,2,SpaceInvaders,2,5,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,8,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,2,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,2,26,Short
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,2,26,Short
sub_1,2,SpaceInvaders,2,2,26,Short
sub_1,2,SpaceInvaders,2,2,26,Short
sub_1,2,SpaceInvaders,2,1,26,Short
sub_1,2,SpaceInvaders,2,9,26,Short
sub_1,2,SpaceInvaders,2,2,26,Short
sub_1,2,SpaceInvaders,2,2,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,2,26,Short
sub_1,2,SpaceInvaders,2,5,26,Short
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,2,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,5,26,Short
sub_1,2,SpaceInvaders,2,8,26,Short
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,6,26,Short
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,6,26,Short
sub_1,2,SpaceInvaders,2,10,26,Short
sub_1,2,SpaceInvaders,2,13,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,1,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,10,26,Short
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,1,26,Short
sub_1,2,SpaceInvaders,2,19,26,Short
sub_1,2,SpaceInvaders,2,2,26,Short
sub_1,2,SpaceInvaders,2,8,26,Short
sub_1,2,SpaceInvaders,2,87,26,Long
sub_1,2,SpaceInvaders,2,13,26,Short
sub_1,2,SpaceInvaders,2,8,26,Short
sub_1,2,SpaceInvaders,2,5,26,Short
sub_1,2,SpaceInvaders,2,15,26,Short
sub_1,2,SpaceInvaders,2,9,26,Short
sub_1,2,SpaceInvaders,2,11,26,Short
sub_1,2,SpaceInvaders,2,7,26,Short
sub_1,2,SpaceInvaders,2,16,26,Short
sub_1,2,SpaceInvaders,2,18,26,Short
sub_1,2,SpaceInvaders,2,10,26,Short
sub_1,2,SpaceInvaders,2,6,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,2,26,Short
sub_1,2,SpaceInvaders,2,2,26,Short
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,2,26,Short
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,2,26,Short
sub_1,2,SpaceInvaders,2,7,26,Short
sub_1,2,SpaceInvaders,2,5,26,Short
sub_1,2,SpaceInvaders,2,2,26,Short
sub_1,2,SpaceInvaders,2,13,26,Short
sub_1,2,SpaceInvaders,2,1,26,Short
sub_1,2,SpaceInvaders,2,17,26,Short
sub_1,2,SpaceInvaders,2,7,26,Short
sub_1,2,SpaceInvaders,2,1,26,Short
sub_1,2,SpaceInvaders,2,21,26,Short
sub_1,2,SpaceInvaders,2,5,26,Short
sub_1,2,SpaceInvaders,2,9,26,Short
sub_1,2,SpaceInvaders,2,8,26,Short
sub_1,2,SpaceInvaders,2,9,26,Short
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,8,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,1,26,Short
sub_1,2,SpaceInvaders,2,2,26,Short
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,2,26,Short
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,2,26,Short
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,2,26,Short
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,2,26,Short
sub_1,2,SpaceInvaders,2,7,26,Short
sub_1,2,SpaceInvaders,2,6,26,Short
sub_1,2,SpaceInvaders,2,9,26,Short
sub_1,2,SpaceInvaders,2,1,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,19,26,Short
sub_1,2,SpaceInvaders,2,8,26,Short
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,5,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,24,26,Short
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,10,26,Short
sub_1,2,SpaceInvaders,2,5,26,Short
sub_1,2,SpaceInvaders,2,2,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,9,26,Short
sub_1,2,SpaceInvaders,2,7,26,Short
sub_1,2,SpaceInvaders,2,2,26,Short
sub_1,2,SpaceInvaders,2,2,26,Short
sub_1,2,SpaceInvaders,2,19,26,Short
sub_1,2,SpaceInvaders,2,12,26,Short
sub_1,2,SpaceInvaders,2,14,26,Short
sub_1,2,SpaceInvaders,2,11,26,Short
sub_1,2,SpaceInvaders,2,5,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,5,26,Short
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,2,26,Short
sub_1,2,SpaceInvaders,2,8,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,2,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,34,26,Long
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,5,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,2,26,Short
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,2,26,Short
sub_1,2,SpaceInvaders,2,1,26,Short
sub_1,2,SpaceInvaders,2,5,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,2,26,Short
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,18,26,Short
sub_1,2,SpaceInvaders,2,7,26,Short
sub_1,2,SpaceInvaders,2,7,26,Short
sub_1,2,SpaceInvaders,2,5,26,Short
sub_1,2,SpaceInvaders,2,2,26,Short
sub_1,2,SpaceInvaders,2,9,26,Short
sub_1,2,SpaceInvaders,2,15,26,Short
sub_1,2,SpaceInvaders,2,7,26,Short
sub_1,2,SpaceInvaders,2,7,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,30,26,Long
sub_1,2,SpaceInvaders,2,22,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,2,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,6,26,Short
sub_1,2,SpaceInvaders,2,5,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,13,26,Short
sub_1,2,SpaceInvaders,2,5,26,Short
sub_1,2,SpaceInvaders,2,1,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,6,26,Short
sub_1,2,SpaceInvaders,2,1,26,Short
sub_1,2,SpaceInvaders,2,2,26,Short
sub_1,2,SpaceInvaders,2,2,26,Short
sub_1,2,SpaceInvaders,2,5,26,Short
sub_1,2,SpaceInvaders,2,5,26,Short
sub_1,2,SpaceInvaders,2,2,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,2,26,Short
sub_1,2,SpaceInvaders,2,10,26,Short
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,7,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,1,26,Short
sub_1,2,SpaceInvaders,2,8,26,Short
sub_1,2,SpaceInvaders,2,20,26,Short
sub_1,2,SpaceInvaders,2,11,26,Short
sub_1,2,SpaceInvaders,2,5,26,Short
sub_1,2,SpaceInvaders,2,6,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,25,26,Short
sub_1,2,SpaceInvaders,2,97,26,Long
sub_1,2,SpaceInvaders,2,24,26,Short
sub_1,2,SpaceInvaders,2,10,26,Short
sub_1,2,SpaceInvaders,2,13,26,Short
sub_1,2,SpaceInvaders,2,18,26,Short
sub_1,2,SpaceInvaders,2,7,26,Short
sub_1,2,SpaceInvaders,2,20,26,Short
sub_1,2,SpaceInvaders,2,8,26,Short
sub_1,2,SpaceInvaders,2,20,26,Short
sub_1,2,SpaceInvaders,2,2,26,Short
sub_1,2,SpaceInvaders,2,5,26,Short
sub_1,2,SpaceInvaders,2,1,26,Short
sub_1,2,SpaceInvaders,2,20,26,Short
sub_1,2,SpaceInvaders,2,10,26,Short
sub_1,2,SpaceInvaders,2,12,26,Short
sub_1,2,SpaceInvaders,2,2,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,6,26,Short
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,2,26,Short
sub_1,2,SpaceInvaders,2,1,26,Short
sub_1,2,SpaceInvaders,2,11,26,Short
sub_1,2,SpaceInvaders,2,6,26,Short
sub_1,2,SpaceInvaders,2,2,26,Short
sub_1,2,SpaceInvaders,2,10,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,12,26,Short
sub_1,2,SpaceInvaders,2,7,26,Short
sub_1,2,SpaceInvaders,2,30,26,Long
sub_1,2,SpaceInvaders,2,6,26,Short
sub_1,2,SpaceInvaders,2,12,26,Short
sub_1,2,SpaceInvaders,2,5,26,Short
sub_1,2,SpaceInvaders,2,6,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,9,26,Short
sub_1,2,SpaceInvaders,2,5,26,Short
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,2,26,Short
sub_1,2,SpaceInvaders,2,9,26,Short
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,14,26,Short
sub_1,2,SpaceInvaders,2,6,26,Short
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,2,26,Short
sub_1,2,SpaceInvaders,2,5,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,22,26,Short
sub_1,2,SpaceInvaders,2,8,26,Short
sub_1,2,SpaceInvaders,2,10,26,Short
sub_1,2,SpaceInvaders,2,7,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,5,26,Short
sub_1,2,SpaceInvaders,2,5,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,2,26,Short
sub_1,2,SpaceInvaders,2,5,26,Short
sub_1,2,SpaceInvaders,2,23,26,Short
sub_1,2,SpaceInvaders,2,7,26,Short
sub_1,2,SpaceInvaders,2,2,26,Short
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,14,26,Short
sub_1,2,SpaceInvaders,2,7,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,18,26,Short
sub_1,2,SpaceInvaders,2,2,26,Short
sub_1,2,SpaceInvaders,2,6,26,Short
sub_1,2,SpaceInvaders,2,10,26,Short
sub_1,2,SpaceInvaders,2,6,26,Short
sub_1,2,SpaceInvaders,2,4,26,Short
sub_1,2,SpaceInvaders,2,5,26,Short
sub_1,2,SpaceInvaders,2,7,26,Short
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,13,26,Short
sub_1,2,SpaceInvaders,2,5,26,Short
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,3,26,Short
sub_1,2,SpaceInvaders,2,2,26,Short
sub_1,2,SpaceInvaders,2,5,26,Short
sub_1,2,SpaceInvaders,2,6,26,Short
