event_id,file,subject,game,bout_length,cross2,is_long,bout_class,entropy_actor_pos0,entropy_actor_pos1,entropy_actor_pos2,entropy_actor_pos3,entropy_actor_pos4,margin_actor_pos0,margin_actor_pos1,margin_actor_pos2,margin_actor_pos3,margin_actor_pos4,q_gap_pos0,q_gap_pos1,q_gap_pos2,q_gap_pos3,q_gap_pos4,rollout_spread_pos0,rollout_spread_pos1,rollout_spread_pos2,rollout_spread_pos3,rollout_spread_pos4
sub001-ses04-block2-game2_001::b0053,test/sub001/ses-04/sub001-ses04-block2-game2_001.npy,sub001,2,5,26,0,Short,1.1175164183547912,0.8929769971937014,0.9929607930601394,0.8697736982224227,1.026497303477059,0.2034093773486505,0.48792425781815457,0.37948675266200393,0.4923113865849075,0.36401806780685375,0.20949029922485352,0.42646360397338867,0.07389259338378906,0.46973514556884766,0.027190685272216797,1.0118951797485352,0.592214822769165,0.13870859146118164,0.7966229915618896,1.0313498973846436
sub001-ses04-block2-game2_001::b0054,test/sub001/ses-04/sub001-ses04-block2-game2_001.npy,sub001,2,2,26,0,Short,0.6959247769603168,0.6959247769603168,0.6959247769603168,1.0951578083667324,1.0951578083667324,0.6101468349832095,0.6101468349832095,0.6101468349832095,0.2110156849645276,0.2110156849645276,4.693853378295898,4.693853378295898,4.693853378295898,5.455417156219482,5.455417156219482,0.328336238861084,0.328336238861084,0.328336238861084,0.27617359161376953,0.27617359161376953
sub001-ses04-block2-game2_001::b0055,test/sub001/ses-04/sub001-ses04-block2-game2_001.npy,sub001,2,3,26,0,Short,0.9657214494783918,1.021646603455461,1.021646603455461,1.021646603455461,1.009312110798024,0.4864613937767526,0.1337277311494539,0.1337277311494539,0.1337277311494539,0.2306403518585416,0.0,0.020714282989501953,0.020714282989501953,0.020714282989501953,4.376533508300781,0.0,0.22501039505004883,0.22501039505004883,0.22501039505004883,0.0
sub001-ses04-block2-game2_001::b0056,test/sub001/ses-04/sub001-ses04-block2-game2_001.npy,sub001,2,2,26,0,Short,1.0735806108825985,1.0735806108825985,1.0735806108825985,1.0941464941206882,1.0941464941206882,0.2125746306063126,0.2125746306063126,0.2125746306063126,0.31637433695413747,0.31637433695413747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sub001-ses04-block2-game2_001::b0057,test/sub001/ses-04/sub001-ses04-block2-game2_001.npy,sub001,2,3,26,0,Short,0.6247959044396856,0.8138881128870756,0.8138881128870756,0.8138881128870756,0.9070148836897951,0.6987698383057438,0.6470613832761036,0.6470613832761036,0.6470613832761036,0.562375690304861,0.0315089225769043,3.7573025226593018,3.7573025226593018,3.7573025226593018,4.121554374694824,0.9089913368225098,0.0,0.0,0.0,0.6861884593963623
sub001-ses04-block2-game2_001::b0058,test/sub001/ses-04/sub001-ses04-block2-game2_001.npy,sub001,2,6,26,0,Short,0.9451649402849598,1.0758422445031015,1.0318557376438702,1.0251656131882776,0.9926236812280901,0.461603095085122,0.04475995784464232,0.030162157134210832,0.0036010836857383044,0.2151200730665791,3.699678659439087,0.0,3.736346483230591,3.207259178161621,0.1182098388671875,0.35839080810546875,0.0,0.1035764217376709,0.0,0.0
sub001-ses04-block2-game2_001::b0059,test/sub001/ses-04/sub001-ses04-block2-game2_001.npy,sub001,2,2,26,0,Short,0.761830933323872,0.761830933323872,0.761830933323872,1.0443814861704674,1.0443814861704674,0.5823052781888428,0.5823052781888428,0.5823052781888428,0.09109660093412081,0.09109660093412081,4.027658939361572,4.027658939361572,4.027658939361572,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sub001-ses04-block2-game2_001::b0060,test/sub001/ses-04/sub001-ses04-block2-game2_001.npy,sub001,2,3,26,0,Short,0.8181725586603446,0.8181725586603446,1.0708312967874483,1.1032688496010936,1.1032688496010936,0.5214269727464103,0.5214269727464103,0.23583654848434393,0.14208574861435352,0.14208574861435352,0.0,0.0,0.0,0.11684846878051758,0.11684846878051758,0.0,0.0,0.0,0.0,0.0
sub001-ses04-block2-game2_001::b0061,test/sub001/ses-04/sub001-ses04-block2-game2_001.npy,sub001,2,3,26,0,Short,0.844270186848607,1.0361508598103635,1.0361508598103635,1.0361508598103635,0.9110211219037686,0.49908052812913417,0.05449521603293883,0.05449521603293883,0.05449521603293883,0.33302170070330694,0.0402064323425293,0.0780646800994873,0.0780646800994873,0.0780646800994873,4.0865397453308105,0.0,0.0,0.0,0.0,0.793633222579956
sub001-ses04-block2-game2_001::b0062,test/sub001/ses-04/sub001-ses04-block2-game2_001.npy,sub001,2,4,26,0,Short,0.7838346922627069,1.1078815042871069,0.8888110715774937,0.8888110715774937,1.1081767431774092,0.5366525441075294,0.2789083280881486,0.2793516332292486,0.2793516332292486,0.1053483695529514,4.041744709014893,3.8145527839660645,0.0,0.0,4.031070709228516,0.8158044815063477,0.0,0.0,0.0,0.17113304138183594
