event_id,file,anchor,rel_step,entropy_actor,margin_actor,q_gap,entropy_actor_prev_s2,margin_actor_prev_s2,q_gap_prev_s2,rollout_spread,rollout_spread_prev_s2
sub001-ses04-block2-game2_000::b0067,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,commit,-6,0.7928877231531031,0.5594788320333718,0.0,1.7180729265440826,0.11023050807533441,0.20022249221801758,0.0,0.4500002861022949
sub001-ses04-block2-game2_000::b0068,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,commit,-6,1.1417165377154395,0.2188846443973037,3.1228110790252686,1.7536553661897836,0.06812959203379984,0.08526110649108887,0.6627578735351562,0.1296687126159668
sub001-ses04-block2-game2_000::b0069,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,commit,-6,1.1201131036458436,0.40951973020241395,2.9220004081726074,1.7505867102913604,0.051532915339047525,0.4207322597503662,0.0,0.45297789573669434
sub001-ses04-block2-game2_000::b0070,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,commit,-6,1.162673515337988,0.22149889621411978,3.641842842102051,1.6549258012072585,0.1169717663201662,0.14710187911987305,0.07376599311828613,0.7875370979309082
sub001-ses04-block2-game2_000::b0071,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,commit,-6,0.9247424945668772,0.42810473271548444,0.0,1.7332722116438781,0.02872131740954595,0.19234752655029297,0.0,0.1988513469696045
sub001-ses04-block2-game2_000::b0072,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,commit,-6,0.9102270681081537,0.5030423804562955,0.05311417579650879,1.6798916555012893,0.020026687104289564,0.0999913215637207,0.22212529182434082,0.28534483909606934
sub001-ses04-block2-game2_000::b0073,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,commit,-6,0.7359318075441084,0.6592446795345165,3.7438619136810303,1.7718070862606894,0.043379723311724794,0.030277729034423828,0.3514585494995117,0.23449087142944336
sub001-ses04-block2-game2_000::b0074,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,commit,-6,1.0697581524432618,0.1723791983020289,0.020276784896850586,1.7732417756761978,0.021241889581222334,0.06141471862792969,0.0,1.1163711547851562
sub001-ses04-block2-game2_000::b0075,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,commit,-6,0.8494319660955368,0.5070948766488972,0.18252229690551758,1.7452074269479732,0.025587722708708016,0.013958930969238281,0.19127798080444336,0.38741254806518555
sub001-ses04-block2-game2_000::b0076,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,commit,-6,0.4563706048859132,0.813470563929336,0.03450417518615723,1.7160816049500451,0.05841029909171991,0.013576269149780273,0.0,0.38301730155944824
sub001-ses04-block2-game2_000::b0077,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,commit,-6,1.0151771121796862,0.41161061207992905,4.1482720375061035,1.790515602825228,0.0031561330014409084,0.2535109519958496,0.2580990791320801,0.5282120704650879
sub001-ses04-block2-game2_000::b0078,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,commit,-6,0.9168138239578355,0.4910665920561703,0.0,1.7857540289220288,0.008084732076695883,0.011053323745727539,0.0,0.3236887454986572
sub001-ses04-block2-game2_000::b0079,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,commit,-6,0.6681056113418024,0.7134742801013938,4.659165859222412,1.7653875714261762,0.060027157182365926,0.11240243911743164,0.8885664939880371,0.21837234497070312
sub001-ses04-block2-game2_000::b0080,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,commit,-6,0.9590262060218662,0.473778290621914,3.70660138130188,1.6828117106889442,0.0896087023843006,0.16103005409240723,0.0,0.7830297946929932
