event_id,file,pre_pos,onset_pos,commit_pos,length_real_steps,entropy_actor_pre,entropy_actor_onset,entropy_actor_commit,entropy_actor_delta,entropy_actor_delta_commit_pre,entropy_actor_delta_commit_onset,margin_actor_pre,margin_actor_onset,margin_actor_commit,margin_actor_delta,margin_actor_delta_commit_pre,margin_actor_delta_commit_onset,q_gap_pre,q_gap_onset,q_gap_commit,q_gap_delta,q_gap_delta_commit_pre,q_gap_delta_commit_onset,entropy_actor_prev_s2_pre,entropy_actor_prev_s2_onset,entropy_actor_prev_s2_commit,entropy_actor_prev_s2_delta,entropy_actor_prev_s2_delta_commit_pre,entropy_actor_prev_s2_delta_commit_onset,margin_actor_prev_s2_pre,margin_actor_prev_s2_onset,margin_actor_prev_s2_commit,margin_actor_prev_s2_delta,margin_actor_prev_s2_delta_commit_pre,margin_actor_prev_s2_delta_commit_onset,q_gap_prev_s2_pre,q_gap_prev_s2_onset,q_gap_prev_s2_commit,q_gap_prev_s2_delta,q_gap_prev_s2_delta_commit_pre,q_gap_prev_s2_delta_commit_onset,rollout_spread_pre,rollout_spread_onset,rollout_spread_commit,rollout_spread_delta,rollout_spread_delta_commit_pre,rollout_spread_delta_commit_onset,rollout_spread_prev_s2_pre,rollout_spread_prev_s2_onset,rollout_spread_prev_s2_commit,rollout_spread_prev_s2_delta,rollout_spread_prev_s2_delta_commit_pre,rollout_spread_prev_s2_delta_commit_onset
sub001-ses04-block2-game2_002::b0177,test/sub001/ses-04/sub001-ses04-block2-game2_002.npy,4012,4013,4015,2,0.8424808761968139,1.0579504827897521,0.6455477547095038,-0.19693312148731013,-0.19693312148731013,-0.41240272808024836,0.4933875677616215,0.3743472204340928,0.703653631449802,0.21026606368818046,0.21026606368818046,0.3293064110157092,4.90968132019043,0.16961288452148438,0.0,-4.90968132019043,-4.90968132019043,-0.16961288452148438,1.787933531089813,1.7405674523336996,1.75592313524175,-0.03201039584806309,-0.03201039584806309,0.015355682908050339,0.003694203788313727,0.1050530984162652,0.04847170366271683,0.044777499874403104,0.044777499874403104,-0.05658139475354837,0.2657170295715332,0.2255721092224121,0.1637554168701172,-0.10196161270141602,-0.10196161270141602,-0.06181669235229492,0.5709524154663086,0.46402883529663086,0.0,-0.5709524154663086,-0.5709524154663086,-0.46402883529663086,0.7734813690185547,0.22634077072143555,0.8290128707885742,0.05553150177001953,0.05553150177001953,0.6026721000671387
sub001-ses04-block2-game2_002::b0178,test/sub001/ses-04/sub001-ses04-block2-game2_002.npy,4019,4020,4023,3,0.7723250592687838,0.798373417219849,0.8556715113061408,0.08334645203735702,0.08334645203735702,0.05729809408629183,0.5239605756083714,0.5616058452190429,0.5687167276392502,0.04475615203087879,0.04475615203087879,0.0071108824202072984,0.47390317916870117,4.765474319458008,0.09905719757080078,-0.3748459815979004,-0.3748459815979004,-4.666417121887207,1.7048111568901176,1.7763121653097458,1.7410520884965925,0.0362409316064749,0.0362409316064749,-0.03526007681315324,0.049331785417871254,0.045061447035200125,0.0483660760792915,-0.0009657093385797566,-0.0009657093385797566,0.003304629044091373,0.07372426986694336,0.18603181838989258,0.06646108627319336,-0.00726318359375,-0.00726318359375,-0.11957073211669922,1.106635570526123,0.2547311782836914,0.8903894424438477,-0.2162461280822754,-0.2162461280822754,0.6356582641601562,0.46318864822387695,0.9216580390930176,0.8003878593444824,0.33719921112060547,0.33719921112060547,-0.12127017974853516
sub001-ses04-block2-game2_002::b0179,test/sub001/ses-04/sub001-ses04-block2-game2_002.npy,4026,4027,4031,4,0.8309642614635095,0.7838951451863387,0.890509412888043,0.05954515142453343,0.05954515142453343,0.10661426770170424,0.4924481700639597,0.5204668269690854,0.44677012665722593,-0.04567804340673376,-0.04567804340673376,-0.07369670031185949,0.3654494285583496,4.750768184661865,5.013404846191406,4.647955417633057,4.647955417633057,0.262636661529541,1.7885281842061982,1.700471236206564,1.7744249646346613,-0.014103219571536929,-0.014103219571536929,0.07395372842809733,0.023857124768721788,0.16556752040014786,0.03340252766223875,0.009545402893516963,0.009545402893516963,-0.1321649927379091,0.046956539154052734,0.4181513786315918,0.1737527847290039,0.12679624557495117,0.12679624557495117,-0.2443985939025879,1.1517081260681152,0.6668558120727539,0.4374656677246094,-0.7142424583435059,-0.7142424583435059,-0.22939014434814453,1.1024198532104492,0.055194854736328125,0.38869667053222656,-0.7137231826782227,-0.7137231826782227,0.33350181579589844
sub001-ses04-block2-game2_002::b0180,test/sub001/ses-04/sub001-ses04-block2-game2_002.npy,4034,4035,4039,4,0.8730605421176736,0.8361702385051504,1.01295961831414,0.13989907619646647,0.13989907619646647,0.17678937980898968,0.481890603094474,0.47206660480006746,0.35546262287987407,-0.12642798021459994,-0.12642798021459994,-0.11660398192019339,0.02218151092529297,0.3387589454650879,0.48746204376220703,0.46528053283691406,0.46528053283691406,0.14870309829711914,1.7891147886538121,1.6649690392892649,1.7743761623795018,-0.014738626274310329,-0.014738626274310329,0.10940712309023692,0.0016859159814187341,0.02699029120303173,0.011134233558615036,0.009448317577196302,0.009448317577196302,-0.015856057644416693,0.07395792007446289,0.1760234832763672,0.019698619842529297,-0.054259300231933594,-0.054259300231933594,-0.1563248634338379,0.0,0.586127758026123,0.4173598289489746,0.4173598289489746,0.4173598289489746,-0.16876792907714844,0.506535530090332,0.1423478126525879,0.08660745620727539,-0.41992807388305664,-0.41992807388305664,-0.0557403564453125
sub001-ses04-block2-game2_002::b0181,test/sub001/ses-04/sub001-ses04-block2-game2_002.npy,4042,4043,4045,2,1.0071743980610053,0.8339250621150748,0.8791779268367141,-0.12799647122429114,-0.12799647122429114,0.04525286472163936,0.4048718397177071,0.4633949281955578,0.4426032267922667,0.037731387074559586,0.037731387074559586,-0.020791701403291063,0.09546041488647461,0.0,4.606997489929199,4.511537075042725,4.511537075042725,4.606997489929199,1.7882236041463644,1.7343493864096067,1.7488142623540863,-0.03940934179227806,-0.03940934179227806,0.01446487594447965,0.006834286771704362,0.1343026863103418,0.04590341175495391,0.03906912498324955,0.03906912498324955,-0.0883992745553879,0.06212186813354492,0.1829991340637207,0.11138629913330078,0.04926443099975586,0.04926443099975586,-0.07161283493041992,0.20172643661499023,0.0,0.0,-0.20172643661499023,-0.20172643661499023,0.0,0.8955321311950684,0.6264200210571289,0.45369386672973633,-0.44183826446533203,-0.44183826446533203,-0.17272615432739258
sub001-ses04-block2-game2_002::b0182,test/sub001/ses-04/sub001-ses04-block2-game2_002.npy,4050,4051,4054,3,0.46107376602056416,0.541780821538783,0.9509893956361767,0.4899156296156125,0.4899156296156125,0.40920857409739364,0.8227309247074653,0.7755557320267602,0.5697408139522548,-0.2529901107552105,-0.2529901107552105,-0.20581491807450536,0.0,4.156091690063477,0.004016876220703125,0.004016876220703125,0.004016876220703125,-4.152074813842773,1.7792293608115293,1.7778317736570626,1.786360541968196,0.007131181156666777,0.007131181156666777,0.008528768311133472,0.0016581206680986449,0.0014306611757723131,0.010910749321352775,0.00925262865325413,0.00925262865325413,0.009480088145580462,0.08415079116821289,0.07667160034179688,0.1517620086669922,0.0676112174987793,0.0676112174987793,0.07509040832519531,0.0,0.0,0.14366865158081055,0.14366865158081055,0.14366865158081055,0.14366865158081055,0.1578059196472168,0.0,0.7480430603027344,0.5902371406555176,0.5902371406555176,0.7480430603027344
sub001-ses04-block2-game2_002::b0183,test/sub001/ses-04/sub001-ses04-block2-game2_002.npy,4058,4059,4062,3,0.8737456188601351,0.7767680923537701,0.7966743306309114,-0.07707128822922371,-0.07707128822922371,0.01990623827714133,0.4629375353881211,0.5147742245935645,0.5630624348597594,0.10012489947163827,0.10012489947163827,0.0482882102661949,4.445496559143066,0.17930078506469727,0.0,-4.445496559143066,-4.445496559143066,-0.17930078506469727,1.7278014815683567,1.7416898866357704,1.7439886200681918,0.016187138499835108,0.016187138499835108,0.0022987334324213737,0.00025885618461340965,0.07239909575943088,0.07460822129931649,0.07434936511470308,0.07434936511470308,0.0022091255398856147,0.07953882217407227,0.020398616790771484,0.30655860900878906,0.2270197868347168,0.2270197868347168,0.2861599922180176,0.07136154174804688,0.026424407958984375,0.0,-0.07136154174804688,-0.07136154174804688,-0.026424407958984375,0.624474048614502,0.08703136444091797,0.4734482765197754,-0.15102577209472656,-0.15102577209472656,0.3864169120788574
sub001-ses04-block2-game2_002::b0184,test/sub001/ses-04/sub001-ses04-block2-game2_002.npy,4074,4075,4083,8,0.6439275193077278,0.5721118494699099,0.9382960095546332,0.29436849024690537,0.29436849024690537,0.3661841600847233,0.6862506450622505,0.6998556910160355,0.4898162018227572,-0.19643444323949333,-0.19643444323949333,-0.2100394891932783,4.1314568519592285,0.0,4.313609600067139,0.18215274810791016,0.18215274810791016,4.313609600067139,1.7694934908531625,1.6969759583847739,1.7284400141091198,-0.041053476744042694,-0.041053476744042694,0.03146405572434596,0.00878014851474529,0.052396936752589635,0.13389701515625047,0.12511686664150518,0.12511686664150518,0.08150007840366083,0.1233682632446289,0.3453493118286133,0.035025596618652344,-0.08834266662597656,-0.08834266662597656,-0.31032371520996094,0.04617786407470703,0.0,0.0,-0.04617786407470703,-0.04617786407470703,0.0,0.0,0.6179971694946289,0.6192536354064941,0.6192536354064941,0.6192536354064941,0.0012564659118652344
sub001-ses04-block2-game2_002::b0185,test/sub001/ses-04/sub001-ses04-block2-game2_002.npy,4096,4097,4100,3,0.8327992794889738,0.8816124945442019,1.0207876795608364,0.18798840007186257,0.18798840007186257,0.1391751850166345,0.5100183306262052,0.4907860189027453,0.48096220423115,-0.02905612639505517,-0.02905612639505517,-0.009823814671595321,0.0,4.923183441162109,0.24149465560913086,0.24149465560913086,0.24149465560913086,-4.6816887855529785,1.7563071777349406,1.7629216242257468,1.7572386726461355,0.00093149491119493,0.00093149491119493,-0.005682951579611295,0.062153924217956596,0.056079870888238986,0.010946270520023588,-0.05120765369793301,-0.05120765369793301,-0.0451336003682154,0.08759498596191406,0.08620023727416992,0.4085268974304199,0.32093191146850586,0.32093191146850586,0.32232666015625,0.0,0.5534687042236328,0.09149456024169922,0.09149456024169922,0.09149456024169922,-0.4619741439819336,0.5357093811035156,0.7263383865356445,1.023073673248291,0.4873642921447754,0.4873642921447754,0.2967352867126465
sub001-ses04-block2-game2_002::b0186,test/sub001/ses-04/sub001-ses04-block2-game2_002.npy,4156,4157,4159,2,0.7213372591539692,0.7784901592247652,1.1714674113555723,0.45013015220160313,0.45013015220160313,0.39297725213080714,0.555457863517528,0.5524554726453283,0.1918157553469827,-0.3636421081705453,-0.3636421081705453,-0.36063971729834565,0.017434120178222656,0.577789306640625,0.0,-0.017434120178222656,-0.017434120178222656,-0.577789306640625,1.7662673188228342,1.763056172135241,1.7418432459966826,-0.024424072826151555,-0.024424072826151555,-0.021212926138558297,0.01403115350282505,0.0025792722606687857,0.07030896413570917,0.05627781063288412,0.05627781063288412,0.06772969187504038,0.029569149017333984,0.11757040023803711,0.10060453414916992,0.07103538513183594,0.07103538513183594,-0.016965866088867188,0.29399871826171875,0.22941017150878906,0.0,-0.29399871826171875,-0.29399871826171875,-0.22941017150878906,0.5309243202209473,0.20522356033325195,1.1385302543640137,0.6076059341430664,0.6076059341430664,0.9333066940307617
sub001-ses04-block2-game2_002::b0187,test/sub001/ses-04/sub001-ses04-block2-game2_002.npy,4163,4164,4168,4,0.7890740744457919,0.7424167866931402,1.3503043939223975,0.5612303194766056,0.5612303194766056,0.6078876072292574,0.5668562481123158,0.5778287011061527,0.034300704518531955,-0.5325555435937839,-0.5325555435937839,-0.5435279965876207,4.642149925231934,0.0,0.1441822052001953,-4.497967720031738,-4.497967720031738,0.1441822052001953,1.7493498882021752,1.7117750718522156,1.7499306650165924,0.0005807768144172609,0.0005807768144172609,0.03815559316437689,0.04638299225572712,0.08904700814967498,0.027742946539857538,-0.01864004571586958,-0.01864004571586958,-0.06130406160981744,0.1033782958984375,0.06906461715698242,0.06855154037475586,-0.03482675552368164,-0.03482675552368164,-0.0005130767822265625,0.0,0.0,0.0,0.0,0.0,0.0,0.8590612411499023,0.18460321426391602,0.6259031295776367,-0.23315811157226562,-0.23315811157226562,0.4412999153137207
