subject,game,game_name,day,bout_length
sub_2,2,SpaceInvaders,2,42
sub_2,2,SpaceInvaders,2,26
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,3
sub_2,2,SpaceInvaders,2,7
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,3
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,4
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,2
sub_2,2,SpaceInvaders,2,8
sub_2,2,SpaceInvaders,2,13
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,4
sub_2,2,SpaceInvaders,2,7
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,7
sub_2,2,SpaceInvaders,2,4
sub_2,2,SpaceInvaders,2,4
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,26
sub_2,2,SpaceInvaders,2,32
sub_2,2,SpaceInvaders,2,19
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,4
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,27
sub_2,2,SpaceInvaders,2,23
sub_2,2,SpaceInvaders,2,23
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,2
sub_2,2,SpaceInvaders,2,15
sub_2,2,SpaceInvaders,2,7
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,4
sub_2,2,SpaceInvaders,2,4
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,17
sub_2,2,SpaceInvaders,2,28
sub_2,2,SpaceInvaders,2,3
sub_2,2,SpaceInvaders,2,7
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,41
sub_2,2,SpaceInvaders,2,56
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,10
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,2
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,4
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,1
sub_2,2,SpaceInvaders,2,4
sub_2,2,SpaceInvaders,2,20
sub_2,2,SpaceInvaders,2,9
sub_2,2,SpaceInvaders,2,2
sub_2,2,SpaceInvaders,2,4
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,16
sub_2,2,SpaceInvaders,2,14
sub_2,2,SpaceInvaders,2,12
sub_2,2,SpaceInvaders,2,3
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,4
sub_2,2,SpaceInvaders,2,4
sub_2,2,SpaceInvaders,2,76
sub_2,2,SpaceInvaders,2,11
sub_2,2,SpaceInvaders,2,1
sub_2,2,SpaceInvaders,2,4
sub_2,2,SpaceInvaders,2,4
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,10
sub_2,2,SpaceInvaders,2,20
sub_2,2,SpaceInvaders,2,28
sub_2,2,SpaceInvaders,2,2
sub_2,2,SpaceInvaders,2,3
sub_2,2,SpaceInvaders,2,12
sub_2,2,SpaceInvaders,2,20
sub_2,2,SpaceInvaders,2,17
sub_2,2,SpaceInvaders,2,19
sub_2,2,SpaceInvaders,2,3
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,2
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,20
sub_2,2,SpaceInvaders,2,3
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,4
sub_2,2,SpaceInvaders,2,8
sub_2,2,SpaceInvaders,2,14
sub_2,2,SpaceInvaders,2,12
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,4
sub_2,2,SpaceInvaders,2,13
sub_2,2,SpaceInvaders,2,23
sub_2,2,SpaceInvaders,2,12
sub_2,2,SpaceInvaders,2,22
sub_2,2,SpaceInvaders,2,4
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,16
sub_2,2,SpaceInvaders,2,4
sub_2,2,SpaceInvaders,2,45
sub_2,2,SpaceInvaders,2,10
sub_2,2,SpaceInvaders,2,30
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,210
sub_2,2,SpaceInvaders,2,61
sub_2,2,SpaceInvaders,2,35
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,9
sub_2,2,SpaceInvaders,2,26
sub_2,2,SpaceInvaders,2,4
sub_2,2,SpaceInvaders,2,16
sub_2,2,SpaceInvaders,2,18
sub_2,2,SpaceInvaders,2,22
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,4
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,4
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,7
sub_2,2,SpaceInvaders,2,11
sub_2,2,SpaceInvaders,2,4
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,3
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,3
sub_2,2,SpaceInvaders,2,40
sub_2,2,SpaceInvaders,2,4
sub_2,2,SpaceInvaders,2,13
sub_2,2,SpaceInvaders,2,39
sub_2,2,SpaceInvaders,2,30
sub_2,2,SpaceInvaders,2,20
sub_2,2,SpaceInvaders,2,4
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,7
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,4
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,10
sub_2,2,SpaceInvaders,2,31
sub_2,2,SpaceInvaders,2,4
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,4
sub_2,2,SpaceInvaders,2,18
sub_2,2,SpaceInvaders,2,11
sub_2,2,SpaceInvaders,2,34
sub_2,2,SpaceInvaders,2,4
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,60
sub_2,2,SpaceInvaders,2,18
sub_2,2,SpaceInvaders,2,13
sub_2,2,SpaceInvaders,2,13
sub_2,2,SpaceInvaders,2,4
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,2
sub_2,2,SpaceInvaders,2,4
sub_2,2,SpaceInvaders,2,4
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,11
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,3
sub_2,2,SpaceInvaders,2,7
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,43
sub_2,2,SpaceInvaders,2,7
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,4
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,3
sub_2,2,SpaceInvaders,2,9
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,16
sub_2,2,SpaceInvaders,2,23
sub_2,2,SpaceInvaders,2,31
sub_2,2,SpaceInvaders,2,13
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,9
sub_2,2,SpaceInvaders,2,14
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,7
sub_2,2,SpaceInvaders,2,15
sub_2,2,SpaceInvaders,2,12
sub_2,2,SpaceInvaders,2,9
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,4
sub_2,2,SpaceInvaders,2,1
sub_2,2,SpaceInvaders,2,30
sub_2,2,SpaceInvaders,2,15
sub_2,2,SpaceInvaders,2,107
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,23
sub_2,2,SpaceInvaders,2,34
sub_2,2,SpaceInvaders,2,3
sub_2,2,SpaceInvaders,2,10
sub_2,2,SpaceInvaders,2,14
sub_2,2,SpaceInvaders,2,8
sub_2,2,SpaceInvaders,2,27
sub_2,2,SpaceInvaders,2,12
sub_2,2,SpaceInvaders,2,19
sub_2,2,SpaceInvaders,2,44
sub_2,2,SpaceInvaders,2,20
sub_2,2,SpaceInvaders,2,10
sub_2,2,SpaceInvaders,2,32
sub_2,2,SpaceInvaders,2,44
sub_2,2,SpaceInvaders,2,24
sub_2,2,SpaceInvaders,2,17
sub_2,2,SpaceInvaders,2,15
sub_2,2,SpaceInvaders,2,26
sub_2,2,SpaceInvaders,2,82
sub_2,2,SpaceInvaders,2,34
sub_2,2,SpaceInvaders,2,44
sub_2,2,SpaceInvaders,2,20
sub_2,2,SpaceInvaders,2,76
sub_2,2,SpaceInvaders,2,143
sub_2,2,SpaceInvaders,2,10
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,11
sub_2,2,SpaceInvaders,2,21
sub_2,2,SpaceInvaders,2,23
sub_2,2,SpaceInvaders,2,19
sub_2,2,SpaceInvaders,2,17
sub_2,2,SpaceInvaders,2,21
sub_2,2,SpaceInvaders,2,20
sub_2,2,SpaceInvaders,2,4
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,7
sub_2,2,SpaceInvaders,2,7
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,7
sub_2,2,SpaceInvaders,2,21
sub_2,2,SpaceInvaders,2,17
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,24
sub_2,2,SpaceInvaders,2,4
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,48
sub_2,2,SpaceInvaders,2,13
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,19
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,7
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,7
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,8
sub_2,2,SpaceInvaders,2,21
sub_2,2,SpaceInvaders,2,70
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,8
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,7
sub_2,2,SpaceInvaders,2,12
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,14
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,20
sub_2,2,SpaceInvaders,2,4
sub_2,2,SpaceInvaders,2,7
sub_2,2,SpaceInvaders,2,9
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,7
sub_2,2,SpaceInvaders,2,2
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,9
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,4
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,8
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,8
sub_2,2,SpaceInvaders,2,7
sub_2,2,SpaceInvaders,2,45
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,7
sub_2,2,SpaceInvaders,2,3
sub_2,2,SpaceInvaders,2,16
sub_2,2,SpaceInvaders,2,12
sub_2,2,SpaceInvaders,2,11
sub_2,2,SpaceInvaders,2,12
sub_2,2,SpaceInvaders,2,4
sub_2,2,SpaceInvaders,2,47
sub_2,2,SpaceInvaders,2,12
sub_2,2,SpaceInvaders,2,24
sub_2,2,SpaceInvaders,2,47
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,4
sub_2,2,SpaceInvaders,2,7
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,8
sub_2,2,SpaceInvaders,2,3
sub_2,2,SpaceInvaders,2,15
sub_2,2,SpaceInvaders,2,2
sub_2,2,SpaceInvaders,2,37
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,30
sub_2,2,SpaceInvaders,2,23
sub_2,2,SpaceInvaders,2,16
sub_2,2,SpaceInvaders,2,169
sub_2,2,SpaceInvaders,2,4
sub_2,2,SpaceInvaders,2,8
sub_2,2,SpaceInvaders,2,140
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,4
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,7
sub_2,2,SpaceInvaders,2,18
sub_2,2,SpaceInvaders,2,24
sub_2,2,SpaceInvaders,2,61
sub_2,2,SpaceInvaders,2,8
sub_2,2,SpaceInvaders,2,39
sub_2,2,SpaceInvaders,2,18
sub_2,2,SpaceInvaders,2,27
sub_2,2,SpaceInvaders,2,1
sub_2,2,SpaceInvaders,2,48
sub_2,2,SpaceInvaders,2,8
sub_2,2,SpaceInvaders,2,14
sub_2,2,SpaceInvaders,2,8
sub_2,2,SpaceInvaders,2,23
sub_2,2,SpaceInvaders,2,24
sub_2,2,SpaceInvaders,2,21
sub_2,2,SpaceInvaders,2,27
sub_2,2,SpaceInvaders,2,19
sub_2,2,SpaceInvaders,2,4
sub_2,2,SpaceInvaders,2,4
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,8
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,10
sub_2,2,SpaceInvaders,2,8
sub_2,2,SpaceInvaders,2,4
sub_2,2,SpaceInvaders,2,4
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,9
sub_2,2,SpaceInvaders,2,32
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,4
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,9
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,11
sub_2,2,SpaceInvaders,2,172
sub_2,2,SpaceInvaders,2,13
sub_2,2,SpaceInvaders,2,63
sub_2,2,SpaceInvaders,2,13
sub_2,2,SpaceInvaders,2,26
sub_2,2,SpaceInvaders,2,15
sub_2,2,SpaceInvaders,2,8
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,41
sub_2,2,SpaceInvaders,2,21
sub_2,2,SpaceInvaders,2,22
sub_2,2,SpaceInvaders,2,25
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,7
sub_2,2,SpaceInvaders,2,7
sub_2,2,SpaceInvaders,2,7
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,2
sub_2,2,SpaceInvaders,2,10
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,4
sub_2,2,SpaceInvaders,2,4
sub_2,2,SpaceInvaders,2,11
sub_2,2,SpaceInvaders,2,23
sub_2,2,SpaceInvaders,2,8
sub_2,2,SpaceInvaders,2,14
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,2
sub_2,2,SpaceInvaders,2,47
sub_2,2,SpaceInvaders,2,7
sub_2,2,SpaceInvaders,2,16
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,7
sub_2,2,SpaceInvaders,2,8
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,4
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,7
sub_2,2,SpaceInvaders,2,25
sub_2,2,SpaceInvaders,2,16
sub_2,2,SpaceInvaders,2,4
sub_2,2,SpaceInvaders,2,15
sub_2,2,SpaceInvaders,2,9
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,4
sub_2,2,SpaceInvaders,2,11
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,7
sub_2,2,SpaceInvaders,2,4
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,14
sub_2,2,SpaceInvaders,2,18
sub_2,2,SpaceInvaders,2,8
sub_2,2,SpaceInvaders,2,7
sub_2,2,SpaceInvaders,2,7
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,7
sub_2,2,SpaceInvaders,2,55
sub_2,2,SpaceInvaders,2,4
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,18
sub_2,2,SpaceInvaders,2,7
sub_2,2,SpaceInvaders,2,7
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,13
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,7
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,8
sub_2,2,SpaceInvaders,2,15
sub_2,2,SpaceInvaders,2,4
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,4
sub_2,2,SpaceInvaders,2,20
sub_2,2,SpaceInvaders,2,9
sub_2,2,SpaceInvaders,2,8
sub_2,2,SpaceInvaders,2,13
sub_2,2,SpaceInvaders,2,4
sub_2,2,SpaceInvaders,2,4
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,49
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,12
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,12
sub_2,2,SpaceInvaders,2,8
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,4
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,39
sub_2,2,SpaceInvaders,2,7
sub_2,2,SpaceInvaders,2,8
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,7
sub_2,2,SpaceInvaders,2,8
sub_2,2,SpaceInvaders,2,4
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,14
sub_2,2,SpaceInvaders,2,13
sub_2,2,SpaceInvaders,2,9
sub_2,2,SpaceInvaders,2,13
sub_2,2,SpaceInvaders,2,2
sub_2,2,SpaceInvaders,2,4
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,13
sub_2,2,SpaceInvaders,2,2
sub_2,2,SpaceInvaders,2,61
sub_2,2,SpaceInvaders,2,9
sub_2,2,SpaceInvaders,2,14
sub_2,2,SpaceInvaders,2,13
sub_2,2,SpaceInvaders,2,3
sub_2,2,SpaceInvaders,2,3
sub_2,2,SpaceInvaders,2,18
sub_2,2,SpaceInvaders,2,4
sub_2,2,SpaceInvaders,2,4
sub_2,2,SpaceInvaders,2,9
sub_2,2,SpaceInvaders,2,8
sub_2,2,SpaceInvaders,2,142
sub_2,2,SpaceInvaders,2,27
sub_2,2,SpaceInvaders,2,2
sub_2,2,SpaceInvaders,2,51
sub_2,2,SpaceInvaders,2,1
sub_2,2,SpaceInvaders,2,18
sub_2,2,SpaceInvaders,2,17
sub_2,2,SpaceInvaders,2,4
sub_2,2,SpaceInvaders,2,21
sub_2,2,SpaceInvaders,2,26
sub_2,2,SpaceInvaders,2,4
sub_2,2,SpaceInvaders,2,13
sub_2,2,SpaceInvaders,2,12
sub_2,2,SpaceInvaders,2,12
sub_2,2,SpaceInvaders,2,25
sub_2,2,SpaceInvaders,2,57
sub_2,2,SpaceInvaders,2,9
sub_2,2,SpaceInvaders,2,11
sub_2,2,SpaceInvaders,2,2
sub_2,2,SpaceInvaders,2,1
sub_2,2,SpaceInvaders,2,24
sub_2,2,SpaceInvaders,2,21
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,2
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,4
sub_2,2,SpaceInvaders,2,8
sub_2,2,SpaceInvaders,2,21
sub_2,2,SpaceInvaders,2,7
sub_2,2,SpaceInvaders,2,4
sub_2,2,SpaceInvaders,2,42
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,4
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,9
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,16
sub_2,2,SpaceInvaders,2,29
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,89
sub_2,2,SpaceInvaders,2,12
sub_2,2,SpaceInvaders,2,18
sub_2,2,SpaceInvaders,2,13
sub_2,2,SpaceInvaders,2,35
sub_2,2,SpaceInvaders,2,12
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,4
sub_2,2,SpaceInvaders,2,3
sub_2,2,SpaceInvaders,2,4
sub_2,2,SpaceInvaders,2,4
sub_2,2,SpaceInvaders,2,4
sub_2,2,SpaceInvaders,2,3
sub_2,2,SpaceInvaders,2,4
sub_2,2,SpaceInvaders,2,4
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,4
sub_2,2,SpaceInvaders,2,3
sub_2,2,SpaceInvaders,2,6
sub_2,2,SpaceInvaders,2,14
sub_2,2,SpaceInvaders,2,28
sub_2,2,SpaceInvaders,2,4
sub_2,2,SpaceInvaders,2,4
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,5
sub_2,2,SpaceInvaders,2,3
sub_2,2,SpaceInvaders,2,15
sub_2,2,SpaceInvaders,2,10
sub_2,2,SpaceInvaders,2,16
