subject,subject_label,session,block,game_id,game_name,episode_index,n_withholding_preceded,n_not_preceded,reward_withholding_preceded_mean,reward_not_preceded_mean,reward_difference,episode_label
sub-001,S1,2,5,1,Pong,0,244,1200,-0.012295081967213115,-0.03166666666666667,0.019371584699453555,ses02-block05-ep00
sub-001,S1,2,7,1,Pong,0,195,798,-0.010256410256410256,-0.020050125313283207,0.00979371505687295,ses02-block07-ep00
sub-001,S1,2,9,1,Pong,0,177,781,-0.011299435028248588,-0.023047375160051217,0.01174794013180263,ses02-block09-ep00
sub-001,S1,3,5,1,Pong,0,174,515,-0.005747126436781609,-0.013592233009708738,0.007845106572927129,ses03-block05-ep00
sub-001,S1,3,7,1,Pong,0,164,553,-0.006097560975609756,-0.0108499095840868,0.004752348608477043,ses03-block07-ep00
sub-001,S1,3,9,1,Pong,0,200,571,0.005,0.0035026269702276708,0.0014973730297723293,ses03-block09-ep00
sub-001,S1,4,5,1,Pong,0,150,556,-0.02666666666666667,-0.0341726618705036,0.007505995203836931,ses04-block05-ep00
sub-001,S1,4,7,1,Pong,0,153,420,0.0,0.0,0.0,ses04-block07-ep00
sub-001,S1,4,9,1,Pong,0,175,505,-0.005714285714285714,-0.011881188118811881,0.006166902404526167,ses04-block09-ep00
sub-001,S1,1,3,2,SpaceInvaders,0,153,2659,2.712418300653595,1.7694622038360286,0.9429560968175663,ses01-block03-ep00
sub-001,S1,1,3,2,SpaceInvaders,1,125,2186,2.24,2.1477584629460202,0.09224153705397997,ses01-block03-ep01
sub-001,S1,1,3,2,SpaceInvaders,2,136,2836,1.5808823529411764,1.2464739069111423,0.33440844603003406,ses01-block03-ep02
sub-001,S1,1,3,2,SpaceInvaders,3,220,3844,3.4318181818181817,1.97840790842872,1.4534102733894616,ses01-block03-ep03
sub-001,S1,1,3,2,SpaceInvaders,4,170,2845,4.588235294117647,1.884007029876977,2.70422826424067,ses01-block03-ep04
sub-001,S1,1,3,2,SpaceInvaders,5,15,312,0.6666666666666666,0.1762820512820513,0.4903846153846153,ses01-block03-ep05
sub-001,S1,1,6,2,SpaceInvaders,0,156,2934,2.5,1.2304021813224266,1.2695978186775734,ses01-block06-ep00
sub-001,S1,1,6,2,SpaceInvaders,1,167,2854,3.8323353293413174,1.9533987386124738,1.8789365907288436,ses01-block06-ep01
sub-001,S1,1,6,2,SpaceInvaders,2,131,2752,5.801526717557252,3.359375,2.442151717557252,ses01-block06-ep02
sub-001,S1,1,6,2,SpaceInvaders,3,293,5256,2.508532423208191,1.5743911719939117,0.9341412512142793,ses01-block06-ep03
sub-001,S1,1,6,2,SpaceInvaders,4,60,933,2.0,0.819935691318328,1.180064308681672,ses01-block06-ep04
sub-001,S1,2,2,2,SpaceInvaders,0,166,2962,4.036144578313253,2.326130992572586,1.7100135857406666,ses02-block02-ep00
sub-001,S1,2,2,2,SpaceInvaders,1,150,2665,2.5,1.5797373358348967,0.9202626641651033,ses02-block02-ep01
sub-001,S1,2,2,2,SpaceInvaders,2,190,2829,2.736842105263158,1.6171792152704136,1.1196628899927443,ses02-block02-ep02
sub-001,S1,2,2,2,SpaceInvaders,3,209,2645,2.6794258373205744,1.718336483931947,0.9610893533886273,ses02-block02-ep03
sub-001,S1,2,2,2,SpaceInvaders,4,207,2518,3.1159420289855073,1.6938046068308181,1.4221374221546892,ses02-block02-ep04
sub-001,S1,2,2,2,SpaceInvaders,5,61,968,3.0327868852459017,1.4462809917355373,1.5865058935103644,ses02-block02-ep05
sub-001,S1,2,4,2,SpaceInvaders,0,177,2629,4.378531073446328,2.0483073411943704,2.3302237322519574,ses02-block04-ep00
sub-001,S1,2,4,2,SpaceInvaders,1,217,2986,2.695852534562212,1.3898191560616209,1.3060333785005913,ses02-block04-ep01
sub-001,S1,2,4,2,SpaceInvaders,2,177,2328,3.07909604519774,2.547250859106529,0.531845186091211,ses02-block04-ep02
sub-001,S1,2,4,2,SpaceInvaders,3,173,2355,3.005780346820809,2.2208067940552016,0.7849735527656074,ses02-block04-ep03
sub-001,S1,2,4,2,SpaceInvaders,4,199,2445,3.4673366834170856,2.1022494887525562,1.3650871946645293,ses02-block04-ep04
sub-001,S1,2,4,2,SpaceInvaders,5,169,2194,2.9289940828402368,3.215587967183227,-0.28659388434299027,ses02-block04-ep05
sub-001,S1,2,8,2,SpaceInvaders,0,349,4700,4.541547277936963,2.8414893617021275,1.7000579162348353,ses02-block08-ep00
sub-001,S1,2,8,2,SpaceInvaders,1,329,4031,3.8297872340425534,2.4683701314810222,1.3614171025615311,ses02-block08-ep01
sub-001,S1,2,8,2,SpaceInvaders,2,207,2695,3.6473429951690823,2.315398886827458,1.3319441083416241,ses02-block08-ep02
sub-001,S1,2,8,2,SpaceInvaders,3,165,1841,3.1515151515151514,2.3302552960347636,0.8212598554803878,ses02-block08-ep03
sub-001,S1,2,8,2,SpaceInvaders,4,102,1269,2.696078431372549,1.8479117415287627,0.8481666898437865,ses02-block08-ep04
sub-001,S1,3,2,2,SpaceInvaders,0,542,7649,3.837638376383764,2.2819976467512095,1.5556407296325543,ses03-block02-ep00
sub-001,S1,3,2,2,SpaceInvaders,1,498,6590,3.8855421686746987,2.688163884673748,1.1973782840009508,ses03-block02-ep01
sub-001,S1,3,2,2,SpaceInvaders,2,34,380,2.3529411764705883,1.1842105263157894,1.168730650154799,ses03-block02-ep02
sub-001,S1,3,4,2,SpaceInvaders,0,202,2493,4.5049504950495045,2.8620136381869234,1.642936856862581,ses03-block04-ep00
sub-001,S1,3,4,2,SpaceInvaders,1,319,4582,3.605015673981191,2.34941073766914,1.255604936312051,ses03-block04-ep01
sub-001,S1,3,4,2,SpaceInvaders,2,523,6863,4.120458891013384,3.2478507941133614,0.8726080969000227,ses03-block04-ep02
sub-001,S1,3,8,2,SpaceInvaders,0,371,4976,3.274932614555256,3.054662379421222,0.2202702351340342,ses03-block08-ep00
sub-001,S1,3,8,2,SpaceInvaders,1,188,2489,2.978723404255319,2.065086380072318,0.913637024183001,ses03-block08-ep01
sub-001,S1,3,8,2,SpaceInvaders,2,354,4385,3.036723163841808,2.0410490307867732,0.9956741330550347,ses03-block08-ep02
sub-001,S1,3,8,2,SpaceInvaders,3,159,1801,6.572327044025157,3.6979455857856744,2.874381458239483,ses03-block08-ep03
sub-001,S1,4,2,2,SpaceInvaders,0,174,2281,2.6149425287356323,1.6659359929855326,0.9490065357500996,ses04-block02-ep00
sub-001,S1,4,2,2,SpaceInvaders,1,169,2509,2.3076923076923075,1.8533280191311279,0.4543642885611796,ses04-block02-ep01
sub-001,S1,4,2,2,SpaceInvaders,2,480,6516,3.9479166666666665,2.4271025168815226,1.520814149785144,ses04-block02-ep02
sub-001,S1,4,2,2,SpaceInvaders,3,323,3431,3.3591331269349847,2.4672107257359372,0.8919224011990474,ses04-block02-ep03
sub-001,S1,4,4,2,SpaceInvaders,0,210,2200,3.2857142857142856,1.7886363636363636,1.497077922077922,ses04-block04-ep00
sub-001,S1,4,4,2,SpaceInvaders,1,605,7257,3.6611570247933884,2.83519360617335,0.8259634186200384,ses04-block04-ep01
sub-001,S1,4,4,2,SpaceInvaders,2,323,3587,2.8947368421052633,2.509060496236409,0.38567634586885413,ses04-block04-ep02
sub-001,S1,4,8,2,SpaceInvaders,0,224,2876,3.4151785714285716,3.131084840055633,0.2840937313729386,ses04-block08-ep00
sub-001,S1,4,8,2,SpaceInvaders,1,176,2163,3.6931818181818183,3.5067036523347204,0.18647816584709798,ses04-block08-ep01
sub-001,S1,4,8,2,SpaceInvaders,2,165,2020,2.6363636363636362,2.472772277227723,0.16359135913591327,ses04-block08-ep02
sub-001,S1,4,8,2,SpaceInvaders,3,518,6041,3.1853281853281854,3.013573911604039,0.17175427372414642,ses04-block08-ep03
sub-001,S1,4,8,2,SpaceInvaders,4,57,554,2.192982456140351,2.1389891696750905,0.05399328646526058,ses04-block08-ep04
sub-002,S2,1,1,0,Enduro,0,531,5620,0.2768361581920904,0.1887900355871886,0.0880461226049018,ses01-block01-ep00
sub-002,S2,1,3,0,Enduro,0,472,5653,0.3093220338983051,0.16539890323721917,0.14392313066108592,ses01-block03-ep00
sub-002,S2,2,1,0,Enduro,0,421,6413,0.27078384798099764,0.1436145329798846,0.12716931500111303,ses02-block01-ep00
sub-002,S2,2,4,0,Enduro,0,348,7065,0.2614942528735632,0.1307855626326964,0.13070869024086681,ses02-block04-ep00
sub-002,S2,2,4,0,Enduro,1,12,376,0.3333333333333333,0.23138297872340424,0.10195035460992907,ses02-block04-ep01
sub-002,S2,2,8,0,Enduro,0,485,5792,0.3030927835051546,0.20752762430939226,0.09556515919576236,ses02-block08-ep00
sub-002,S2,3,3,0,Enduro,0,359,8067,0.3426183844011142,0.14404363456055536,0.19857474984055884,ses03-block03-ep00
sub-002,S2,3,5,0,Enduro,0,431,6209,0.27610208816705334,0.16814301819938798,0.10795906996766536,ses03-block05-ep00
sub-002,S2,3,9,0,Enduro,0,399,7196,0.2982456140350877,0.15967204002223456,0.13857357401285314,ses03-block09-ep00
sub-002,S2,4,3,0,Enduro,0,416,7278,0.2860576923076923,0.17518549051937346,0.11087220178831883,ses04-block03-ep00
sub-002,S2,4,5,0,Enduro,0,444,7194,0.3130630630630631,0.15207117041979426,0.16099189264326882,ses04-block05-ep00
sub-002,S2,4,9,0,Enduro,0,436,5286,0.3394495412844037,0.1835035944003027,0.155945946884101,ses04-block09-ep00
sub-002,S2,1,4,1,Pong,0,168,664,-0.017857142857142856,-0.043674698795180725,0.02581755593803787,ses01-block04-ep00
sub-002,S2,1,6,1,Pong,0,135,688,-0.02962962962962963,-0.0436046511627907,0.013975021533161068,ses01-block06-ep00
sub-002,S2,2,3,1,Pong,0,172,773,-0.011627906976744186,-0.055627425614489,0.04399951863774482,ses02-block03-ep00
sub-002,S2,2,5,1,Pong,0,174,822,-0.011494252873563218,-0.037712895377128956,0.026218642503565738,ses02-block05-ep00
sub-002,S2,2,7,1,Pong,0,149,820,-0.006711409395973154,-0.03048780487804878,0.023776395482075625,ses02-block07-ep00
sub-002,S2,3,2,1,Pong,0,207,1048,-0.004830917874396135,-0.026717557251908396,0.02188663937751226,ses03-block02-ep00
sub-002,S2,3,6,1,Pong,0,146,702,-0.0410958904109589,-0.04843304843304843,0.007337158022089528,ses03-block06-ep00
sub-002,S2,3,8,1,Pong,0,158,758,-0.012658227848101266,-0.026385224274406333,0.013726996426305068,ses03-block08-ep00
sub-002,S2,4,2,1,Pong,0,156,567,-0.019230769230769232,-0.047619047619047616,0.028388278388278385,ses04-block02-ep00
sub-002,S2,4,6,1,Pong,0,163,615,-0.006134969325153374,-0.024390243902439025,0.01825527457728565,ses04-block06-ep00
sub-002,S2,4,8,1,Pong,0,172,937,-0.005813953488372093,-0.02454642475987193,0.018732471271499837,ses04-block08-ep00
sub-002,S2,1,2,2,SpaceInvaders,0,133,1834,2.3684210526315788,2.104689203925845,0.26373184870573363,ses01-block02-ep00
sub-002,S2,1,2,2,SpaceInvaders,1,150,1673,2.7333333333333334,2.624028690974298,0.10930464235903559,ses01-block02-ep01
sub-002,S2,1,2,2,SpaceInvaders,2,177,2248,2.5141242937853105,1.777135231316726,0.7369890624685846,ses01-block02-ep02
sub-002,S2,1,2,2,SpaceInvaders,3,149,1762,2.9194630872483223,2.185017026106697,0.7344460611416253,ses01-block02-ep03
sub-002,S2,1,2,2,SpaceInvaders,4,143,1724,2.3076923076923075,2.273781902552204,0.03391040514010335,ses01-block02-ep04
sub-002,S2,1,2,2,SpaceInvaders,5,69,869,1.7391304347826086,1.7951668584579976,-0.05603642367538897,ses01-block02-ep05
sub-002,S2,1,2,2,SpaceInvaders,6,60,525,1.5833333333333333,2.019047619047619,-0.4357142857142857,ses01-block02-ep06
sub-002,S2,1,5,2,SpaceInvaders,0,232,2439,2.6077586206896552,2.3513735137351373,0.256385106954518,ses01-block05-ep00
sub-002,S2,1,5,2,SpaceInvaders,1,161,2074,2.857142857142857,2.0009643201542913,0.8561785369885659,ses01-block05-ep01
sub-002,S2,1,5,2,SpaceInvaders,2,137,1837,3.1751824817518246,2.395209580838323,0.7799729009135015,ses01-block05-ep02
sub-002,S2,1,5,2,SpaceInvaders,3,132,4604,1.628787878787879,2.9691572545612512,-1.3403693757733723,ses01-block05-ep03
sub-002,S2,1,5,2,SpaceInvaders,4,24,1431,0.0,2.1174004192872116,-2.1174004192872116,ses01-block05-ep04
sub-002,S2,2,2,2,SpaceInvaders,0,168,1580,2.9166666666666665,2.607594936708861,0.30907172995780563,ses02-block02-ep00
sub-002,S2,2,2,2,SpaceInvaders,1,147,1687,3.639455782312925,2.4955542382928275,1.1439015440200975,ses02-block02-ep01
sub-002,S2,2,2,2,SpaceInvaders,2,156,2013,2.7243589743589745,2.503725782414307,0.22063319194466757,ses02-block02-ep02
sub-002,S2,2,2,2,SpaceInvaders,3,276,3091,3.568840579710145,2.8065351019087674,0.7623054778013776,ses02-block02-ep03
sub-002,S2,2,2,2,SpaceInvaders,4,47,346,2.021276595744681,1.3728323699421965,0.6484442258024845,ses02-block02-ep04
sub-002,S2,2,2,2,SpaceInvaders,5,160,1758,2.28125,2.5398179749715584,-0.25856797497155837,ses02-block02-ep05
sub-002,S2,2,2,2,SpaceInvaders,6,48,456,2.9166666666666665,2.4890350877192984,0.42763157894736814,ses02-block02-ep06
sub-002,S2,2,6,2,SpaceInvaders,0,322,2723,2.81055900621118,2.702901211898641,0.10765779431253897,ses02-block06-ep00
sub-002,S2,2,6,2,SpaceInvaders,1,148,1620,3.0067567567567566,2.3425925925925926,0.664164164164164,ses02-block06-ep01
sub-002,S2,2,6,2,SpaceInvaders,2,297,2963,3.3164983164983166,2.2072224097198787,1.109275906778438,ses02-block06-ep02
sub-002,S2,2,6,2,SpaceInvaders,3,156,1935,2.7564102564102564,2.1808785529715764,0.57553170343868,ses02-block06-ep03
sub-002,S2,2,6,2,SpaceInvaders,4,15,153,3.0,2.0915032679738563,0.9084967320261437,ses02-block06-ep04
sub-002,S2,2,9,2,SpaceInvaders,0,84,766,2.5,1.8015665796344646,0.6984334203655354,ses02-block09-ep00
sub-002,S2,2,9,2,SpaceInvaders,1,151,1522,3.2781456953642385,2.5032851511169514,0.7748605442472871,ses02-block09-ep01
sub-002,S2,2,9,2,SpaceInvaders,2,176,1717,3.721590909090909,3.992428654630169,-0.2708377455392599,ses02-block09-ep02
sub-002,S2,2,9,2,SpaceInvaders,3,129,1489,3.10077519379845,2.2196104768300873,0.8811647169683625,ses02-block09-ep03
sub-002,S2,2,9,2,SpaceInvaders,4,407,4642,3.574938574938575,2.6023265833692375,0.9726119915693374,ses02-block09-ep04
sub-002,S2,3,1,2,SpaceInvaders,0,162,1813,3.240740740740741,1.594043022614451,1.6466977181262898,ses03-block01-ep00
sub-002,S2,3,1,2,SpaceInvaders,1,134,1596,4.664179104477612,3.0169172932330826,1.6472618112445296,ses03-block01-ep01
sub-002,S2,3,1,2,SpaceInvaders,2,280,3458,2.8392857142857144,2.456622325043378,0.38266338924233656,ses03-block01-ep02
sub-002,S2,3,1,2,SpaceInvaders,3,313,3462,3.29073482428115,2.8004043905257077,0.4903304337554424,ses03-block01-ep03
sub-002,S2,3,1,2,SpaceInvaders,4,68,599,3.161764705882353,2.9048414023372287,0.25692330354512416,ses03-block01-ep04
sub-002,S2,3,4,2,SpaceInvaders,0,93,818,3.064516129032258,2.371638141809291,0.6928779872229671,ses03-block04-ep00
sub-002,S2,3,4,2,SpaceInvaders,1,247,2558,3.076923076923077,2.7345582486317435,0.34236482829133363,ses03-block04-ep01
sub-002,S2,3,4,2,SpaceInvaders,2,374,4164,3.5427807486631018,3.101585014409222,0.4411957342538799,ses03-block04-ep02
sub-002,S2,3,4,2,SpaceInvaders,3,238,2633,3.3403361344537816,2.5750094948727686,0.765326639581013,ses03-block04-ep03
sub-002,S2,3,7,2,SpaceInvaders,0,463,5655,3.5961123110151187,2.8603006189213085,0.7358116920938103,ses03-block07-ep00
sub-002,S2,3,7,2,SpaceInvaders,1,253,3292,2.5296442687747036,2.235722964763062,0.29392130401164174,ses03-block07-ep01
sub-002,S2,3,7,2,SpaceInvaders,2,90,841,2.4444444444444446,1.9678953626634959,0.4765490817809488,ses03-block07-ep02
sub-002,S2,4,1,2,SpaceInvaders,0,109,1000,2.4311926605504586,2.155,0.27619266055045877,ses04-block01-ep00
sub-002,S2,4,1,2,SpaceInvaders,1,101,1147,3.613861386138614,1.883173496076722,1.730687890061892,ses04-block01-ep01
sub-002,S2,4,1,2,SpaceInvaders,2,430,4536,3.058139534883721,3.0930335097001764,-0.0348939748164554,ses04-block01-ep02
sub-002,S2,4,1,2,SpaceInvaders,3,94,1013,2.3404255319148937,1.4955577492596248,0.8448677826552689,ses04-block01-ep03
sub-002,S2,4,1,2,SpaceInvaders,4,136,1540,2.463235294117647,1.8766233766233766,0.5866119174942706,ses04-block01-ep04
sub-002,S2,4,1,2,SpaceInvaders,5,20,161,3.5,2.453416149068323,1.0465838509316772,ses04-block01-ep05
sub-002,S2,4,4,2,SpaceInvaders,0,377,4248,2.7586206896551726,2.2693032015065913,0.48931748814858134,ses04-block04-ep00
sub-002,S2,4,4,2,SpaceInvaders,1,127,1764,3.188976377952756,1.7431972789115646,1.4457790990411914,ses04-block04-ep01
sub-002,S2,4,4,2,SpaceInvaders,2,134,1751,3.5074626865671643,2.5328383780696746,0.9746243084974897,ses04-block04-ep02
sub-002,S2,4,4,2,SpaceInvaders,3,230,2380,3.260869565217391,3.138655462184874,0.12221410303251723,ses04-block04-ep03
sub-002,S2,4,7,2,SpaceInvaders,0,406,4378,3.8177339901477834,3.1498401096391047,0.6678938805086787,ses04-block07-ep00
sub-002,S2,4,7,2,SpaceInvaders,1,131,1605,3.8931297709923665,2.2710280373831777,1.6221017336091887,ses04-block07-ep01
sub-002,S2,4,7,2,SpaceInvaders,2,281,2940,2.9181494661921707,2.425170068027211,0.4929793981649597,ses04-block07-ep02
sub-003,S3,1,2,0,Enduro,0,124,11313,0.27419354838709675,0.19897463095553788,0.07521891743155887,ses01-block02-ep00
sub-003,S3,1,4,0,Enduro,0,60,12873,0.25,0.22434552940262564,0.025654470597374357,ses01-block04-ep00
sub-003,S3,2,1,0,Enduro,0,127,12189,0.4330708661417323,0.1920584133234884,0.2410124528182439,ses02-block01-ep00
sub-003,S3,2,3,0,Enduro,0,152,12429,0.34210526315789475,0.1990506074503178,0.14305465570757694,ses02-block03-ep00
sub-003,S3,2,6,0,Enduro,0,112,11257,0.15178571428571427,0.22306120636048682,-0.07127549207477255,ses02-block06-ep00
sub-003,S3,3,3,0,Enduro,0,175,10346,0.3142857142857143,0.18876860622462788,0.1255171080610864,ses03-block03-ep00
sub-003,S3,3,5,0,Enduro,0,129,11089,0.3488372093023256,0.1802687347822166,0.16856847452010898,ses03-block05-ep00
sub-003,S3,3,9,0,Enduro,0,107,10912,0.35514018691588783,0.19666422287390029,0.15847596404198755,ses03-block09-ep00
sub-003,S3,4,1,0,Enduro,0,175,9954,0.3485714285714286,0.16827406067912398,0.1802973678923046,ses04-block01-ep00
sub-003,S3,4,4,0,Enduro,0,124,10206,0.2903225806451613,0.19106407995296884,0.09925850069219247,ses04-block04-ep00
sub-003,S3,4,8,0,Enduro,0,237,6966,0.3206751054852321,0.10881424059718633,0.21186086488804576,ses04-block08-ep00
sub-003,S3,1,3,1,Pong,0,243,1922,-0.024691358024691357,-0.07440166493236212,0.04971030690767077,ses01-block03-ep00
sub-003,S3,1,6,1,Pong,0,185,2941,-0.016216216216216217,-0.01972118327099626,0.003504967054780043,ses01-block06-ep00
sub-003,S3,2,5,1,Pong,0,175,1528,-0.005714285714285714,-0.04908376963350786,0.04336948391922214,ses02-block05-ep00
sub-003,S3,2,7,1,Pong,0,165,1135,-0.048484848484848485,-0.09251101321585903,0.04402616473101054,ses02-block07-ep00
sub-003,S3,2,9,1,Pong,0,39,295,-0.05128205128205128,-0.06440677966101695,0.013124728378965667,ses02-block09-ep00
sub-003,S3,3,2,1,Pong,0,130,1058,-0.03076923076923077,-0.05860113421550094,0.02783190344627017,ses03-block02-ep00
sub-003,S3,3,6,1,Pong,0,161,1426,-0.049689440993788817,-0.08134642356241234,0.03165698256862352,ses03-block06-ep00
sub-003,S3,3,8,1,Pong,0,133,1434,-0.06015037593984962,-0.05788005578800558,-0.0022703201518440436,ses03-block08-ep00
sub-003,S3,4,3,1,Pong,0,109,798,-0.045871559633027525,-0.06140350877192982,0.015531949138902296,ses04-block03-ep00
sub-003,S3,4,5,1,Pong,0,91,677,-0.054945054945054944,-0.07976366322008863,0.024818608275033682,ses04-block05-ep00
sub-003,S3,4,7,1,Pong,0,126,1150,-0.023809523809523808,-0.036521739130434785,0.012712215320910977,ses04-block07-ep00
sub-003,S3,1,1,2,SpaceInvaders,0,182,3218,2.087912087912088,1.5040397762585458,0.5838723116535423,ses01-block01-ep00
sub-003,S3,1,1,2,SpaceInvaders,1,274,2726,2.9197080291970803,1.5553925165077036,1.3643155126893767,ses01-block01-ep01
sub-003,S3,1,1,2,SpaceInvaders,2,218,2437,2.68348623853211,2.741075092326631,-0.05758885379452128,ses01-block01-ep02
sub-003,S3,1,1,2,SpaceInvaders,3,135,2638,3.037037037037037,2.2119029567854436,0.8251340802515936,ses01-block01-ep03
sub-003,S3,1,1,2,SpaceInvaders,4,109,923,2.6605504587155964,1.85807150595883,0.8024789527567664,ses01-block01-ep04
sub-003,S3,1,5,2,SpaceInvaders,0,308,5181,4.935064935064935,3.426944605288554,1.5081203297763812,ses01-block05-ep00
sub-003,S3,1,5,2,SpaceInvaders,1,210,2305,3.3333333333333335,1.6550976138828633,1.6782357194504702,ses01-block05-ep01
sub-003,S3,1,5,2,SpaceInvaders,2,274,3095,2.3175182481751824,2.691437802907916,-0.3739195547327334,ses01-block05-ep02
sub-003,S3,2,2,2,SpaceInvaders,0,208,1739,2.331730769230769,2.550316273720529,-0.21858550448975977,ses02-block02-ep00
sub-003,S3,2,2,2,SpaceInvaders,1,195,1775,3.1025641025641026,1.9014084507042253,1.2011556518598774,ses02-block02-ep01
sub-003,S3,2,2,2,SpaceInvaders,2,338,3620,2.8550295857988166,2.1726519337016574,0.6823776520971592,ses02-block02-ep02
sub-003,S3,2,2,2,SpaceInvaders,3,184,2213,3.152173913043478,2.1464075915047447,1.0057663215387334,ses02-block02-ep03
sub-003,S3,2,4,2,SpaceInvaders,0,391,7201,2.9411764705882355,2.593389806971254,0.3477866636169815,ses02-block04-ep00
sub-003,S3,2,4,2,SpaceInvaders,1,255,4899,3.2745098039215685,2.852622984282507,0.4218868196390617,ses02-block04-ep01
sub-003,S3,2,4,2,SpaceInvaders,2,23,860,3.9130434782608696,1.2732558139534884,2.639787664307381,ses02-block04-ep02
sub-003,S3,2,8,2,SpaceInvaders,0,136,6143,1.1029411764705883,2.537847957024255,-1.4349067805536668,ses02-block08-ep00
sub-003,S3,2,8,2,SpaceInvaders,1,387,7446,3.359173126614987,3.560972334139135,-0.20179920752414793,ses02-block08-ep01
sub-003,S3,3,1,2,SpaceInvaders,0,683,8376,3.4480234260614933,2.3346466093600764,1.1133768167014169,ses03-block01-ep00
sub-003,S3,3,1,2,SpaceInvaders,1,110,1380,3.0454545454545454,2.86231884057971,0.18313570487483544,ses03-block01-ep01
sub-003,S3,3,4,2,SpaceInvaders,0,174,2781,2.0402298850574714,1.6073354908306365,0.43289439422683484,ses03-block04-ep00
sub-003,S3,3,4,2,SpaceInvaders,1,482,6591,2.9771784232365146,2.991200121377636,-0.01402169814112142,ses03-block04-ep01
sub-003,S3,3,4,2,SpaceInvaders,2,167,2250,3.413173652694611,2.1577777777777776,1.2553958749168332,ses03-block04-ep02
sub-003,S3,3,7,2,SpaceInvaders,0,206,2638,3.8106796116504853,2.4317664897649736,1.3789131218855117,ses03-block07-ep00
sub-003,S3,3,7,2,SpaceInvaders,1,513,6627,3.3625730994152048,2.540365172778029,0.8222079266371756,ses03-block07-ep01
sub-003,S3,3,7,2,SpaceInvaders,2,109,898,2.2477064220183487,5.37305122494432,-3.1253448029259716,ses03-block07-ep02
sub-003,S3,4,2,2,SpaceInvaders,0,508,6412,3.4153543307086616,2.7339363693075485,0.6814179614011131,ses04-block02-ep00
sub-003,S3,4,2,2,SpaceInvaders,1,373,4068,4.329758713136729,3.606194690265487,0.7235640228712423,ses04-block02-ep01
sub-003,S3,4,6,2,SpaceInvaders,0,631,8570,3.1299524564183834,3.23512252042007,-0.10517006400168682,ses04-block06-ep00
sub-003,S3,4,6,2,SpaceInvaders,1,146,1532,2.4315068493150687,2.6631853785900783,-0.23167852927500965,ses04-block06-ep01
sub-003,S3,4,9,2,SpaceInvaders,0,231,2704,3.0303030303030303,2.3816568047337277,0.6486462255693026,ses04-block09-ep00
sub-003,S3,4,9,2,SpaceInvaders,1,534,7805,3.1273408239700373,3.1050608584240873,0.02227996554595002,ses04-block09-ep01
sub-003,S3,4,9,2,SpaceInvaders,2,34,177,2.9411764705882355,1.5819209039548023,1.3592555666334332,ses04-block09-ep02
sub-004,S4,1,2,0,Enduro,0,33,13187,0.3939393939393939,0.22598013194813074,0.16795926199126318,ses01-block02-ep00
sub-004,S4,1,5,0,Enduro,0,38,13095,0.02631578947368421,0.2290950744558992,-0.20277928498221498,ses01-block05-ep00
sub-004,S4,2,1,0,Enduro,0,33,13192,0.36363636363636365,0.22453001819284416,0.1391063454435195,ses02-block01-ep00
sub-004,S4,2,3,0,Enduro,0,25,13190,-0.08,0.23275208491281274,-0.31275208491281276,ses02-block03-ep00
sub-004,S4,2,6,0,Enduro,0,44,12987,0.045454545454545456,0.22853622853622854,-0.1830816830816831,ses02-block06-ep00
sub-004,S4,3,3,0,Enduro,0,52,12475,-0.07692307692307693,0.2545891783567134,-0.33151225527979034,ses03-block03-ep00
