subject,subject_label,session,block,game_id,game_name,episode_index,n_withholding_preceded,n_not_preceded,reward_withholding_preceded_mean,reward_not_preceded_mean,reward_difference,episode_label
sub-004,S4,1,5,0,Enduro,0,38,13095,0.0,0.07636502481863307,-0.07636502481863307,ses01-block05-ep00
sub-004,S4,2,1,0,Enduro,0,33,13192,0.18181818181818182,0.0744390539721043,0.10737912784607752,ses02-block01-ep00
sub-004,S4,2,3,0,Enduro,0,25,13190,0.0,0.07748294162244124,-0.07748294162244124,ses02-block03-ep00
sub-004,S4,2,6,0,Enduro,0,44,12987,0.022727272727272728,0.07584507584507584,-0.05311780311780311,ses02-block06-ep00
sub-004,S4,3,3,0,Enduro,0,52,12475,0.0,0.08585170340681363,-0.08585170340681363,ses03-block03-ep00
sub-004,S4,3,5,0,Enduro,0,53,12957,-0.03773584905660377,0.06868873967739446,-0.10642458873399824,ses03-block05-ep00
sub-004,S4,3,5,0,Enduro,1,0,35,,0.0,,ses03-block05-ep01
sub-004,S4,3,9,0,Enduro,0,57,12942,0.0,0.07711327460979756,-0.07711327460979756,ses03-block09-ep00
sub-004,S4,4,3,0,Enduro,0,84,12482,0.05952380952380952,0.08163755808364044,-0.02211374855983092,ses04-block03-ep00
sub-004,S4,4,5,0,Enduro,0,87,12760,0.022988505747126436,0.07852664576802508,-0.055538140020898644,ses04-block05-ep00
sub-004,S4,4,9,0,Enduro,0,106,12897,0.09433962264150944,0.07668450027138095,0.017655122370128493,ses04-block09-ep00
sub-004,S4,1,1,1,Pong,0,332,3134,0.0,-0.00797702616464582,0.00797702616464582,ses01-block01-ep00
sub-004,S4,1,3,1,Pong,0,374,3248,-0.00267379679144385,-0.005541871921182266,0.002868075129738416,ses01-block03-ep00
sub-004,S4,2,5,1,Pong,0,304,3844,0.0,-0.0026014568158168575,0.0026014568158168575,ses02-block05-ep00
sub-004,S4,2,7,1,Pong,0,324,2554,0.0,-0.005090054815974941,0.005090054815974941,ses02-block07-ep00
sub-004,S4,2,9,1,Pong,0,335,2770,-0.0029850746268656717,-0.004693140794223827,0.001708066167358155,ses02-block09-ep00
sub-004,S4,3,2,1,Pong,0,308,1866,-0.016233766233766232,-0.005894962486602358,-0.010338803747163873,ses03-block02-ep00
sub-004,S4,3,6,1,Pong,0,232,1498,-0.01293103448275862,-0.012683578104138851,-0.0002474563786197693,ses03-block06-ep00
sub-004,S4,3,8,1,Pong,0,226,1203,-0.008849557522123894,-0.004156275976724855,-0.004693281545399039,ses03-block08-ep00
sub-004,S4,4,2,1,Pong,0,307,1615,0.0,-0.00804953560371517,0.00804953560371517,ses04-block02-ep00
sub-004,S4,4,6,1,Pong,0,226,1015,-0.01327433628318584,-0.015763546798029555,0.002489210514843715,ses04-block06-ep00
sub-004,S4,4,8,1,Pong,0,230,875,-0.004347826086956522,-0.002285714285714286,-0.002062111801242236,ses04-block08-ep00
sub-004,S4,1,4,2,SpaceInvaders,0,258,2610,0.5813953488372093,0.6704980842911877,-0.0891027354539784,ses01-block04-ep00
sub-004,S4,1,4,2,SpaceInvaders,1,173,1871,1.676300578034682,0.7349011223944415,0.9413994556402405,ses01-block04-ep01
sub-004,S4,1,4,2,SpaceInvaders,2,628,5943,0.8678343949044586,0.8615177519771159,0.006316642927342686,ses01-block04-ep02
sub-004,S4,1,6,2,SpaceInvaders,0,722,6092,1.0457063711911356,0.8002298095863427,0.24547656160479292,ses01-block06-ep00
sub-004,S4,1,6,2,SpaceInvaders,1,501,4481,0.8483033932135728,1.1559919660790001,-0.3076885728654273,ses01-block06-ep01
sub-004,S4,2,2,2,SpaceInvaders,0,246,2252,1.8902439024390243,1.02797513321492,0.8622687692241042,ses02-block02-ep00
sub-004,S4,2,2,2,SpaceInvaders,1,390,3061,1.1282051282051282,0.8167265599477295,0.3114785682573987,ses02-block02-ep01
sub-004,S4,2,2,2,SpaceInvaders,2,620,6184,0.8951612903225806,0.9031371280724451,-0.007975837749864434,ses02-block02-ep02
sub-004,S4,2,4,2,SpaceInvaders,0,653,5479,1.0643185298621747,0.901624384011681,0.1626941458504937,ses02-block04-ep00
sub-004,S4,2,4,2,SpaceInvaders,1,490,4622,0.8979591836734694,1.0157940285590654,-0.11783484488559604,ses02-block04-ep01
sub-004,S4,2,4,2,SpaceInvaders,2,58,496,1.0344827586206897,0.4637096774193548,0.570773081201335,ses02-block04-ep02
sub-004,S4,2,8,2,SpaceInvaders,0,474,3647,1.2025316455696202,1.00219358376748,0.2003380618021402,ses02-block08-ep00
sub-004,S4,2,8,2,SpaceInvaders,1,504,5192,1.4087301587301588,1.0747303543913713,0.3339998043387875,ses02-block08-ep01
sub-004,S4,2,8,2,SpaceInvaders,2,169,1560,0.8284023668639053,0.6314102564102564,0.19699211045364895,ses02-block08-ep02
sub-004,S4,3,1,2,SpaceInvaders,0,515,4930,1.174757281553398,0.7900608519269777,0.38469642962642026,ses03-block01-ep00
sub-004,S4,3,1,2,SpaceInvaders,1,413,4527,0.6900726392251816,0.9156174066710846,-0.22554476744590302,ses03-block01-ep01
sub-004,S4,3,1,2,SpaceInvaders,2,215,1903,0.9767441860465116,0.6831318970047294,0.29361228904178216,ses03-block01-ep02
sub-004,S4,3,4,2,SpaceInvaders,0,415,4195,0.9879518072289156,0.7568533969010727,0.23109841032784295,ses03-block04-ep00
sub-004,S4,3,4,2,SpaceInvaders,1,124,1209,0.4838709677419355,0.7113316790736146,-0.2274607113316791,ses03-block04-ep01
sub-004,S4,3,4,2,SpaceInvaders,2,259,2488,0.9073359073359073,0.7415594855305466,0.16577642180536067,ses03-block04-ep02
sub-004,S4,3,4,2,SpaceInvaders,3,143,1327,1.4685314685314685,0.47852298417483047,0.9900084843566381,ses03-block04-ep03
sub-004,S4,3,4,2,SpaceInvaders,4,213,1985,0.9859154929577465,0.760705289672544,0.22521020328520247,ses03-block04-ep04
sub-004,S4,3,7,2,SpaceInvaders,0,820,6663,1.1158536585365855,1.2171694431937565,-0.10131578465717106,ses03-block07-ep00
sub-004,S4,3,7,2,SpaceInvaders,1,205,1958,0.6829268292682927,0.8835546475995915,-0.20062781833129872,ses03-block07-ep01
sub-004,S4,3,7,2,SpaceInvaders,2,176,2160,1.0511363636363635,0.8634259259259259,0.1877104377104376,ses03-block07-ep02
sub-004,S4,3,7,2,SpaceInvaders,3,73,536,0.684931506849315,0.7182835820895522,-0.0333520752402372,ses03-block07-ep03
sub-004,S4,4,1,2,SpaceInvaders,0,420,4732,0.9404761904761905,0.8431952662721893,0.09728092420400114,ses04-block01-ep00
sub-004,S4,4,1,2,SpaceInvaders,1,514,4912,1.1575875486381324,0.9089983713355049,0.24858917730262753,ses04-block01-ep01
sub-004,S4,4,1,2,SpaceInvaders,2,133,1234,1.0526315789473684,0.9076175040518638,0.14501407489550455,ses04-block01-ep02
sub-004,S4,4,4,2,SpaceInvaders,0,280,2172,1.1071428571428572,1.0819521178637201,0.025190739279137064,ses04-block04-ep00
sub-004,S4,4,4,2,SpaceInvaders,1,332,3424,1.0993975903614457,0.9097546728971962,0.18964291746424944,ses04-block04-ep01
sub-004,S4,4,4,2,SpaceInvaders,2,492,5218,1.3414634146341464,1.3137217324645458,0.0277416821696006,ses04-block04-ep02
sub-004,S4,4,7,2,SpaceInvaders,0,582,4881,1.5120274914089347,1.0981356279450931,0.41389186346384155,ses04-block07-ep00
sub-004,S4,4,7,2,SpaceInvaders,1,602,5109,0.9219269102990033,1.2076727343902915,-0.28574582409128824,ses04-block07-ep01
sub-004,S4,4,7,2,SpaceInvaders,2,12,226,0.4166666666666667,0.39823008849557523,0.018436578171091456,ses04-block07-ep02
sub-005,S5,1,3,0,Enduro,0,253,10507,0.11067193675889328,0.07318930236984868,0.0374826343890446,ses01-block03-ep00
sub-005,S5,1,5,0,Enduro,0,222,10269,0.13963963963963963,0.06894536955886649,0.07069427008077314,ses01-block05-ep00
sub-005,S5,2,1,0,Enduro,0,269,10065,0.13011152416356878,0.06607054148037754,0.06404098268319124,ses02-block01-ep00
sub-005,S5,2,3,0,Enduro,0,194,10858,0.09278350515463918,0.07773070547062073,0.015052799684018445,ses02-block03-ep00
sub-005,S5,2,6,0,Enduro,0,211,10882,0.10900473933649289,0.0693806285609263,0.03962411077556659,ses02-block06-ep00
sub-005,S5,3,3,0,Enduro,0,250,9335,0.1,0.06502410283877878,0.03497589716122122,ses03-block03-ep00
sub-005,S5,3,5,0,Enduro,0,241,9480,0.11203319502074689,0.060337552742616034,0.05169564227813086,ses03-block05-ep00
sub-005,S5,3,7,0,Enduro,0,255,9570,0.10588235294117647,0.06551724137931035,0.04036511156186612,ses03-block07-ep00
sub-005,S5,4,3,0,Enduro,0,219,10623,0.1232876712328767,0.07060152499293985,0.05268614623993685,ses04-block03-ep00
sub-005,S5,4,5,0,Enduro,0,138,11796,0.15942028985507245,0.06688708036622584,0.09253320948884661,ses04-block05-ep00
sub-005,S5,4,7,0,Enduro,0,254,10743,0.05905511811023622,0.08042446244065904,-0.02136934433042282,ses04-block07-ep00
sub-005,S5,1,2,1,Pong,0,230,1552,0.0,-0.015463917525773196,0.015463917525773196,ses01-block02-ep00
sub-005,S5,1,6,1,Pong,0,226,1726,-0.004424778761061947,-0.01738122827346466,0.012956449512402712,ses01-block06-ep00
sub-005,S5,2,5,1,Pong,0,247,2230,0.0,-0.01210762331838565,0.01210762331838565,ses02-block05-ep00
sub-005,S5,2,7,1,Pong,0,239,2172,0.0,-0.010128913443830571,0.010128913443830571,ses02-block07-ep00
sub-005,S5,2,9,1,Pong,0,229,2197,0.004366812227074236,-0.006827492034592627,0.011194304261666862,ses02-block09-ep00
sub-005,S5,3,1,1,Pong,0,203,1613,-0.009852216748768473,-0.008679479231246125,-0.001172737517522348,ses03-block01-ep00
sub-005,S5,3,6,1,Pong,0,205,1727,0.0,-0.0028951939779965257,0.0028951939779965257,ses03-block06-ep00
sub-005,S5,3,8,1,Pong,0,221,1685,0.0,-0.005341246290801187,0.005341246290801187,ses03-block08-ep00
sub-005,S5,4,1,1,Pong,0,213,1608,0.0,-0.007462686567164179,0.007462686567164179,ses04-block01-ep00
sub-005,S5,4,6,1,Pong,0,223,1938,0.0,0.0,0.0,ses04-block06-ep00
sub-005,S5,4,8,1,Pong,0,221,1770,-0.004524886877828055,-0.003389830508474576,-0.0011350563693534785,ses04-block08-ep00
sub-005,S5,1,1,2,SpaceInvaders,0,145,2731,0.6206896551724138,0.3972903698279019,0.22339928534451192,ses01-block01-ep00
sub-005,S5,1,1,2,SpaceInvaders,1,139,3131,0.8273381294964028,0.42638134781220055,0.4009567816842023,ses01-block01-ep01
sub-005,S5,1,1,2,SpaceInvaders,2,113,2396,0.22123893805309736,0.41318864774624375,-0.1919497096931464,ses01-block01-ep02
sub-005,S5,1,1,2,SpaceInvaders,3,93,2290,1.075268817204301,0.4890829694323144,0.5861858477719866,ses01-block01-ep03
sub-005,S5,1,4,2,SpaceInvaders,0,135,2589,0.2222222222222222,0.42680571649285437,-0.20458349427063216,ses01-block04-ep00
sub-005,S5,1,4,2,SpaceInvaders,1,142,2637,0.9859154929577465,0.44747819491846796,0.5384372980392785,ses01-block04-ep01
sub-005,S5,1,4,2,SpaceInvaders,2,116,2415,0.3448275862068966,0.8612836438923396,-0.516456057685443,ses01-block04-ep02
sub-005,S5,1,4,2,SpaceInvaders,3,111,2734,0.6306306306306306,1.3258961228968544,-0.6952654922662238,ses01-block04-ep03
sub-005,S5,1,4,2,SpaceInvaders,4,14,252,0.0,0.1984126984126984,-0.1984126984126984,ses01-block04-ep04
sub-005,S5,2,2,2,SpaceInvaders,0,115,2527,0.6956521739130435,0.42738425009893155,0.2682679238141119,ses02-block02-ep00
sub-005,S5,2,2,2,SpaceInvaders,1,135,2895,0.9259259259259259,1.0621761658031088,-0.13625023987718288,ses02-block02-ep01
sub-005,S5,2,2,2,SpaceInvaders,2,102,3004,0.49019607843137253,0.6441411451398136,-0.15394506670844105,ses02-block02-ep02
sub-005,S5,2,2,2,SpaceInvaders,3,130,2471,0.6538461538461539,0.42492917847025496,0.2289169753758989,ses02-block02-ep03
sub-005,S5,2,2,2,SpaceInvaders,4,1,22,0.0,0.0,0.0,ses02-block02-ep04
sub-005,S5,2,4,2,SpaceInvaders,0,130,2261,0.5384615384615384,0.9111012826183105,-0.37263974415677203,ses02-block04-ep00
sub-005,S5,2,4,2,SpaceInvaders,1,126,2545,0.6746031746031746,0.481335952848723,0.19326722175445166,ses02-block04-ep01
sub-005,S5,2,4,2,SpaceInvaders,2,119,2110,0.9243697478991597,0.3104265402843602,0.6139432076147995,ses02-block04-ep02
sub-005,S5,2,4,2,SpaceInvaders,3,100,1921,0.15,0.6116605934409162,-0.46166059344091614,ses02-block04-ep03
sub-005,S5,2,4,2,SpaceInvaders,4,40,743,0.0,0.2691790040376851,-0.2691790040376851,ses02-block04-ep04
sub-005,S5,2,8,2,SpaceInvaders,0,124,2121,0.24193548387096775,0.6836397925506836,-0.4417043086797159,ses02-block08-ep00
sub-005,S5,2,8,2,SpaceInvaders,1,137,2608,0.948905109489051,0.6365030674846626,0.3124020420043885,ses02-block08-ep01
sub-005,S5,2,8,2,SpaceInvaders,2,146,2714,0.6506849315068494,0.7350773765659543,-0.08439244505910493,ses02-block08-ep02
sub-005,S5,2,8,2,SpaceInvaders,3,78,1253,0.8333333333333334,0.5826017557861133,0.2507315775472201,ses02-block08-ep03
sub-005,S5,3,2,2,SpaceInvaders,0,152,2212,0.4276315789473684,0.45207956600361665,-0.024447987056248233,ses03-block02-ep00
sub-005,S5,3,2,2,SpaceInvaders,1,147,2212,0.6462585034013606,1.2477396021699818,-0.6014810987686212,ses03-block02-ep01
sub-005,S5,3,2,2,SpaceInvaders,2,124,1743,2.1370967741935485,1.68100975329891,0.4560870208946386,ses03-block02-ep02
sub-005,S5,3,2,2,SpaceInvaders,3,115,2126,0.5652173913043478,0.5409219190968956,0.024295472207452207,ses03-block02-ep03
sub-005,S5,3,4,2,SpaceInvaders,0,216,3245,0.6712962962962963,0.4946070878274268,0.17668920846886949,ses03-block04-ep00
sub-005,S5,3,4,2,SpaceInvaders,1,112,1984,0.625,0.6880040322580645,-0.0630040322580645,ses03-block04-ep01
sub-005,S5,3,4,2,SpaceInvaders,2,103,1811,0.5825242718446602,0.7813362782992822,-0.19881200645462205,ses03-block04-ep02
sub-005,S5,3,9,2,SpaceInvaders,0,218,3425,0.8944954128440367,0.908029197080292,-0.013533784236255286,ses03-block09-ep00
sub-005,S5,3,9,2,SpaceInvaders,1,129,1842,0.46511627906976744,0.5591748099891423,-0.09405853091937483,ses03-block09-ep01
sub-005,S5,3,9,2,SpaceInvaders,2,111,1956,1.2612612612612613,0.5010224948875256,0.7602387663737357,ses03-block09-ep02
sub-005,S5,4,2,2,SpaceInvaders,0,102,1589,2.4019607843137254,1.0604153555695406,1.3415454287441848,ses04-block02-ep00
sub-005,S5,4,2,2,SpaceInvaders,1,115,2091,1.434782608695652,0.7101865136298422,0.7245960950658099,ses04-block02-ep01
sub-005,S5,4,2,2,SpaceInvaders,2,255,3748,0.7843137254901961,0.6056563500533618,0.17865737543683424,ses04-block02-ep02
sub-005,S5,4,2,2,SpaceInvaders,3,83,1444,1.0843373493975903,0.5367036011080333,0.547633748289557,ses04-block02-ep03
sub-005,S5,4,4,2,SpaceInvaders,0,99,1562,0.40404040404040403,0.5409731113956466,-0.1369327073552426,ses04-block04-ep00
sub-005,S5,4,4,2,SpaceInvaders,1,183,2538,1.092896174863388,1.2411347517730495,-0.14823857690966147,ses04-block04-ep01
sub-005,S5,4,4,2,SpaceInvaders,2,103,1522,0.4368932038834951,0.5026281208935611,-0.06573491701006601,ses04-block04-ep02
sub-005,S5,4,4,2,SpaceInvaders,3,109,1673,0.8715596330275229,0.6156604901374776,0.25589914289004534,ses04-block04-ep03
sub-005,S5,4,9,2,SpaceInvaders,0,133,1837,0.45112781954887216,0.6913445835601524,-0.24021676401128023,ses04-block09-ep00
sub-005,S5,4,9,2,SpaceInvaders,1,132,2122,0.6439393939393939,0.6361922714420358,0.007747122497358094,ses04-block09-ep01
sub-005,S5,4,9,2,SpaceInvaders,2,129,2024,0.2713178294573643,0.741106719367589,-0.46978888991022466,ses04-block09-ep02
sub-005,S5,4,9,2,SpaceInvaders,3,109,2119,1.055045871559633,0.6512505899008967,0.40379528165873624,ses04-block09-ep03
sub-005,S5,4,9,2,SpaceInvaders,4,8,222,0.0,0.0,0.0,ses04-block09-ep04
sub-006,S6,1,2,0,Enduro,0,225,11122,0.17333333333333334,0.05394713181082539,0.11938620152250795,ses01-block02-ep00
sub-006,S6,1,2,0,Enduro,1,1,26,0.0,0.0,0.0,ses01-block02-ep01
sub-006,S6,1,5,0,Enduro,0,300,10962,0.11,0.06933041415800037,0.04066958584199963,ses01-block05-ep00
sub-006,S6,2,3,0,Enduro,0,279,11164,0.1111111111111111,0.06762809029021856,0.043483020820892546,ses02-block03-ep00
sub-006,S6,2,5,0,Enduro,0,311,10629,0.1189710610932476,0.061623859252987113,0.05734720184026048,ses02-block05-ep00
sub-006,S6,2,7,0,Enduro,0,262,11476,0.1183206106870229,0.07345765074939004,0.04486295993763287,ses02-block07-ep00
sub-006,S6,3,1,0,Enduro,0,296,11027,0.0945945945945946,0.06991928901786525,0.024675305576729353,ses03-block01-ep00
sub-006,S6,3,4,0,Enduro,0,338,9794,0.10650887573964497,0.07075760669797836,0.03575126904166662,ses03-block04-ep00
sub-006,S6,3,8,0,Enduro,0,238,10680,0.12184873949579832,0.06348314606741573,0.05836559342838259,ses03-block08-ep00
sub-006,S6,4,2,0,Enduro,0,258,10106,0.10852713178294573,0.07272907183851178,0.035798059944433955,ses04-block02-ep00
sub-006,S6,4,5,0,Enduro,0,206,10867,0.11165048543689321,0.06423115855341861,0.0474193268834746,ses04-block05-ep00
sub-006,S6,4,7,0,Enduro,0,164,9705,0.13414634146341464,0.06780010303967027,0.06634623842374437,ses04-block07-ep00
sub-006,S6,1,1,1,Pong,0,106,643,0.0,-0.00933125972006221,0.00933125972006221,ses01-block01-ep00
sub-006,S6,1,3,1,Pong,0,136,963,0.0,-0.004153686396677051,0.004153686396677051,ses01-block03-ep00
sub-006,S6,2,1,1,Pong,0,157,979,-0.006369426751592357,-0.0040858018386108275,-0.0022836249129815295,ses02-block01-ep00
sub-006,S6,2,6,1,Pong,0,212,1461,-0.0047169811320754715,-0.007529089664613279,0.002812108532537807,ses02-block06-ep00
sub-006,S6,2,8,1,Pong,0,211,1165,-0.009478672985781991,-0.0034334763948497852,-0.006045196590932206,ses02-block08-ep00
sub-006,S6,3,3,1,Pong,0,224,1458,-0.008928571428571428,-0.003429355281207133,-0.005499216147364296,ses03-block03-ep00
sub-006,S6,3,5,1,Pong,0,201,1131,0.0,-0.007957559681697613,0.007957559681697613,ses03-block05-ep00
sub-006,S6,3,7,1,Pong,0,159,1009,0.0,-0.004955401387512388,0.004955401387512388,ses03-block07-ep00
sub-006,S6,4,1,1,Pong,0,165,636,0.0,0.0,0.0,ses04-block01-ep00
sub-006,S6,4,3,1,Pong,0,141,573,-0.0070921985815602835,-0.005235602094240838,-0.0018565964873194455,ses04-block03-ep00
sub-006,S6,4,8,1,Pong,0,162,856,0.0,-0.010514018691588784,0.010514018691588784,ses04-block08-ep00
sub-006,S6,1,4,2,SpaceInvaders,0,113,1395,1.1504424778761062,1.3870967741935485,-0.23665429631744228,ses01-block04-ep00
sub-006,S6,1,4,2,SpaceInvaders,1,147,1482,0.7142857142857143,0.7422402159244265,-0.02795450163871216,ses01-block04-ep01
sub-006,S6,1,4,2,SpaceInvaders,2,183,2399,0.6010928961748634,0.8795331388078366,-0.2784402426329732,ses01-block04-ep02
sub-006,S6,1,4,2,SpaceInvaders,3,165,2237,0.5151515151515151,0.8158247653106839,-0.3006732501591688,ses01-block04-ep03
sub-006,S6,1,4,2,SpaceInvaders,4,122,1289,1.0245901639344261,0.7719162141194724,0.2526739498149537,ses01-block04-ep04
sub-006,S6,1,4,2,SpaceInvaders,5,108,2223,1.1111111111111112,0.605038236617184,0.5060728744939271,ses01-block04-ep05
sub-006,S6,1,6,2,SpaceInvaders,0,216,2337,1.2037037037037037,0.517757809157039,0.6859458945466648,ses01-block06-ep00
sub-006,S6,1,6,2,SpaceInvaders,1,198,1260,1.8181818181818181,1.123015873015873,0.6951659451659451,ses01-block06-ep01
sub-006,S6,1,6,2,SpaceInvaders,2,182,1974,1.4285714285714286,0.6484295845997974,0.7801418439716312,ses01-block06-ep02
sub-006,S6,1,6,2,SpaceInvaders,3,168,2116,0.7738095238095238,0.6143667296786389,0.1594427941308849,ses01-block06-ep03
sub-006,S6,1,6,2,SpaceInvaders,4,165,2851,1.1818181818181819,0.6278498772360576,0.5539683045821243,ses01-block06-ep04
sub-006,S6,2,2,2,SpaceInvaders,0,163,2739,0.4294478527607362,0.8105147864184009,-0.3810669336576647,ses02-block02-ep00
sub-006,S6,2,2,2,SpaceInvaders,1,222,2622,0.8558558558558559,0.5682684973302822,0.2875873585255737,ses02-block02-ep01
sub-006,S6,2,2,2,SpaceInvaders,2,134,2489,0.7089552238805971,0.4881478505423865,0.22080737333821054,ses02-block02-ep02
sub-006,S6,2,2,2,SpaceInvaders,3,89,2500,0.7303370786516854,0.732,-0.0016629213483145833,ses02-block02-ep03
sub-006,S6,2,2,2,SpaceInvaders,4,129,1990,1.3953488372093024,0.6130653266331658,0.7822835105761365,ses02-block02-ep04
sub-006,S6,2,4,2,SpaceInvaders,0,178,2444,1.2359550561797752,0.5298690671031097,0.7060859890766655,ses02-block04-ep00
sub-006,S6,2,4,2,SpaceInvaders,1,218,2804,0.8256880733944955,0.9914407988587732,-0.16575272546427777,ses02-block04-ep01
sub-006,S6,2,4,2,SpaceInvaders,2,173,1768,0.8670520231213873,0.7579185520361991,0.10913347108518823,ses02-block04-ep02
sub-006,S6,2,4,2,SpaceInvaders,3,297,3607,1.4478114478114479,0.8150817854172443,0.6327296623942036,ses02-block04-ep03
sub-006,S6,2,4,2,SpaceInvaders,4,137,2677,1.2043795620437956,0.7994023160254016,0.404977246018394,ses02-block04-ep04
sub-006,S6,2,4,2,SpaceInvaders,5,18,127,1.3888888888888888,0.47244094488188976,0.916447944006999,ses02-block04-ep05
sub-006,S6,2,9,2,SpaceInvaders,0,224,2499,0.625,0.6722689075630253,-0.047268907563025264,ses02-block09-ep00
sub-006,S6,2,9,2,SpaceInvaders,1,130,1637,0.8846153846153846,0.5100794135613927,0.37453597105399183,ses02-block09-ep01
sub-006,S6,2,9,2,SpaceInvaders,2,291,4058,2.3539518900343643,0.9894036471168063,1.3645482429175582,ses02-block09-ep02
sub-006,S6,2,9,2,SpaceInvaders,3,79,1068,0.8227848101265823,0.6460674157303371,0.17671739439624523,ses02-block09-ep03
sub-006,S6,2,9,2,SpaceInvaders,4,137,2814,0.583941605839416,1.496090973702914,-0.912149367863498,ses02-block09-ep04
sub-006,S6,2,9,2,SpaceInvaders,5,63,1693,0.9523809523809523,1.4914353219137626,-0.5390543695328103,ses02-block09-ep05
sub-006,S6,2,9,2,SpaceInvaders,6,4,26,0.0,0.0,0.0,ses02-block09-ep06
sub-006,S6,3,2,2,SpaceInvaders,0,188,2144,1.0372340425531914,0.8348880597014925,0.2023459828516989,ses03-block02-ep00
sub-006,S6,3,2,2,SpaceInvaders,1,166,2070,0.9939759036144579,0.7995169082125604,0.19445899540189748,ses03-block02-ep01
sub-006,S6,3,2,2,SpaceInvaders,2,323,3641,0.9442724458204335,1.0010985992859105,-0.056826153465477036,ses03-block02-ep02
sub-006,S6,3,2,2,SpaceInvaders,3,213,2342,1.244131455399061,0.6532877882152007,0.5908436671838603,ses03-block02-ep03
sub-006,S6,3,2,2,SpaceInvaders,4,162,1465,1.1419753086419753,0.658703071672355,0.4832722369696203,ses03-block02-ep04
sub-006,S6,3,2,2,SpaceInvaders,5,2,25,0.0,0.0,0.0,ses03-block02-ep05
sub-006,S6,3,6,2,SpaceInvaders,0,277,2400,0.8664259927797834,0.825,0.04142599277978343,ses03-block06-ep00
sub-006,S6,3,6,2,SpaceInvaders,1,292,2055,0.9417808219178082,0.8564476885644768,0.08533313335333137,ses03-block06-ep01
sub-006,S6,3,6,2,SpaceInvaders,2,378,4283,1.2962962962962963,1.1790800840532336,0.11721621224306267,ses03-block06-ep02
sub-006,S6,3,6,2,SpaceInvaders,3,125,962,1.2,0.7224532224532224,0.47754677754677755,ses03-block06-ep03
sub-006,S6,3,6,2,SpaceInvaders,4,123,1125,0.8130081300813008,0.7866666666666666,0.02634146341463417,ses03-block06-ep04
sub-006,S6,3,9,2,SpaceInvaders,0,281,2300,0.7473309608540926,0.741304347826087,0.006026613028005556,ses03-block09-ep00
sub-006,S6,3,9,2,SpaceInvaders,1,92,661,1.3043478260869565,0.680786686838124,0.6235611392488325,ses03-block09-ep01
sub-006,S6,3,9,2,SpaceInvaders,2,372,3090,1.2634408602150538,0.9352750809061489,0.3281657793089049,ses03-block09-ep02
sub-006,S6,3,9,2,SpaceInvaders,3,273,2381,0.7692307692307693,1.001679966400672,-0.23244919716990264,ses03-block09-ep03
sub-006,S6,3,9,2,SpaceInvaders,4,205,1341,1.3170731707317074,1.0067114093959733,0.3103617613357341,ses03-block09-ep04
sub-006,S6,3,9,2,SpaceInvaders,5,54,328,0.5555555555555556,1.4481707317073171,-0.8926151761517616,ses03-block09-ep05
sub-006,S6,4,4,2,SpaceInvaders,0,264,1639,1.9318181818181819,1.7297132397803539,0.20210494203782803,ses04-block04-ep00
sub-006,S6,4,4,2,SpaceInvaders,1,189,1492,1.164021164021164,0.8210455764075067,0.3429755876136572,ses04-block04-ep01
sub-006,S6,4,4,2,SpaceInvaders,2,176,1302,1.0511363636363635,1.4285714285714286,-0.37743506493506507,ses04-block04-ep02
sub-006,S6,4,4,2,SpaceInvaders,3,122,1399,0.6557377049180327,0.9971408148677627,-0.34140310994973,ses04-block04-ep03
sub-006,S6,4,4,2,SpaceInvaders,4,356,3638,1.1938202247191012,0.9840571742715778,0.2097630504475234,ses04-block04-ep04
sub-006,S6,4,4,2,SpaceInvaders,5,169,1262,1.4201183431952662,0.9746434231378764,0.44547492005738976,ses04-block04-ep05
sub-006,S6,4,4,2,SpaceInvaders,6,3,63,0.0,0.0,0.0,ses04-block04-ep06
sub-006,S6,4,6,2,SpaceInvaders,0,168,1221,0.9821428571428571,0.8845208845208845,0.09762197262197259,ses04-block06-ep00
sub-006,S6,4,6,2,SpaceInvaders,1,519,4369,1.4739884393063585,1.3160906385900664,0.1578978007162921,ses04-block06-ep01
sub-006,S6,4,6,2,SpaceInvaders,2,176,1269,1.1079545454545454,0.929866036249015,0.17808850920553043,ses04-block06-ep02
sub-006,S6,4,6,2,SpaceInvaders,3,178,1637,1.4887640449438202,0.7361026267562615,0.7526614181875587,ses04-block06-ep03
sub-006,S6,4,6,2,SpaceInvaders,4,211,2238,1.1374407582938388,0.8266309204647007,0.3108098378291382,ses04-block06-ep04
sub-006,S6,4,6,2,SpaceInvaders,5,31,181,0.967741935483871,0.6077348066298343,0.36000712885403674,ses04-block06-ep05
sub-006,S6,4,9,2,SpaceInvaders,0,420,2663,2.0833333333333335,1.6935786706721743,0.3897546626611592,ses04-block09-ep00
sub-006,S6,4,9,2,SpaceInvaders,1,259,2167,1.0231660231660231,0.7683433317951085,0.2548226913709146,ses04-block09-ep01
sub-006,S6,4,9,2,SpaceInvaders,2,187,1101,1.4705882352941178,1.2125340599455041,0.25805417534861363,ses04-block09-ep02
sub-006,S6,4,9,2,SpaceInvaders,3,266,2213,1.0338345864661653,0.9692724807953005,0.06456210567086484,ses04-block09-ep03
sub-006,S6,4,9,2,SpaceInvaders,4,174,1228,1.0344827586206897,1.0830618892508144,-0.048579130630124645,ses04-block09-ep04
